Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.172487	0.165065	0.00742185	2.77602e-08	0.769751	0.736629	0.0331211	1.23884e-07	8.14515e-09	3.6349e-08	
2	0.0908967	0.0830926	0.00779749	6.57766e-06	0.40564	0.370813	0.0347975	2.93538e-05	6.5582e-06	2.9267e-05	
3	0.0928182	0.0814026	0.0114121	3.48689e-06	0.414215	0.363271	0.0509285	1.55608e-05	4.60695e-06	2.05592e-05	
4	0.0571451	0.0571451	0	0	0.255019	0.255019	0	0	0	0	
5	0.112615	0.105743	0.0068715	5.56698e-07	0.502562	0.471894	0.0306651	2.48435e-06	8.66551e-07	3.86712e-06	
6	0.0901576	0.0890662	0.00109121	2.09253e-07	0.402342	0.397471	0.0048697	9.33825e-07	1.8958e-07	8.46032e-07	
7	0.0866225	0.0857836	0.00083801	9.63045e-07	0.386566	0.382822	0.00373975	4.29773e-06	9.56395e-07	4.26806e-06	
8	0.123501	0.102516	0.0209848	0	0.551142	0.457494	0.0936481	0	0	0	
9	0.0882479	0.0862107	0.00203717	0	0.39382	0.384729	0.00909122	0	0	0	
10	0.0614038	0.0590608	0.0023354	7.63045e-06	0.274024	0.263568	0.0104221	3.40521e-05	8.21968e-06	3.66816e-05	
11	0.0851687	0.0788321	0.00633661	0	0.380078	0.3518	0.0282781	0	0	0	
12	0.0971206	0.0941443	0.00297562	7.02198e-07	0.433415	0.420133	0.0132791	3.13366e-06	6.82598e-07	3.0462e-06	
13	0.102714	0.102714	0	0	0.458377	0.458377	0	0	0	0	
14	0.0831868	0.0831868	0	0	0.371234	0.371234	0	0	0	0	
15	0.0939972	0.0924803	0.00151519	1.66701e-06	0.419477	0.412708	0.00676177	7.43932e-06	1.64733e-06	7.35147e-06	
16	0.0730949	0.0730949	0	0	0.326197	0.326197	0	0	0	0	
17	0.0863132	0.0842757	0.0020375	0	0.385186	0.376093	0.00909266	0	0	0	
18	0.0739379	0.0719684	0.00196945	0	0.329959	0.32117	0.00878899	0	0	0	
19	0.0870266	0.0840893	0.00293728	0	0.388369	0.375261	0.013108	0	0	0	
20	0.0591175	0.058972	0.000145488	0	0.263821	0.263171	0.000649265	0	0	0	
21	0.086068	0.0815439	0.00452418	0	0.384092	0.363902	0.0201898	0	0	0	
22	0.0899489	0.0873497	0.002593	6.17006e-06	0.401411	0.389811	0.0115716	2.75348e-05	6.15039e-06	2.7447e-05	
23	0.100148	0.0947243	0.00541437	9.96528e-06	0.446928	0.422722	0.0241624	4.44716e-05	1.0908e-05	4.86786e-05	
24	0.0649279	0.0649279	0	0	0.289751	0.289751	0	0	0	0	
25	0.120898	0.115243	0.0056489	6.08152e-06	0.539528	0.514291	0.0252091	2.71397e-05	6.13324e-06	2.73705e-05	
26	0.0857773	0.0840723	0.00170504	0	0.382794	0.375185	0.00760901	0	0	0	
27	0.0868389	0.0760447	0.0105576	0.000236618	0.387532	0.339361	0.0471151	0.00105594	0.000240186	0.00107187	
28	0.0619595	0.0619595	0	0	0.276504	0.276504	0	0	0	0	
29	0.108786	0.101022	0.00776414	0	0.485478	0.450829	0.0346486	0	0	0	
30	0.170512	0.148474	0.0219051	0.000132675	0.760939	0.662592	0.0977552	0.000592086	0.000133341	0.000595058	
31	0.145246	0.138073	0.00717214	9.17888e-07	0.648184	0.616173	0.0320068	4.09622e-06	8.98526e-07	4.00981e-06	
32	0.143989	0.138535	0.0054532	8.10982e-07	0.642575	0.618236	0.0243357	3.61913e-06	7.91448e-07	3.53196e-06	
33	0.0785394	0.0764587	0.00208068	0	0.350494	0.341209	0.0092854	0	0	0	
34	0.104607	0.0969158	0.00768976	1.44661e-06	0.466825	0.432502	0.0343167	6.45575e-06	4.22918e-06	1.88733e-05	
35	0.0734174	0.060815	0.0126023	0	0.327636	0.271396	0.0562401	0	0	0	
36	0.0841799	0.0809615	0.00321841	0	0.375666	0.361303	0.0143626	0	0	0	
37	0.170527	0.0947527	0.0746736	0.00110087	0.761004	0.422848	0.333242	0.00491282	0.00590854	0.0263678	
38	0.0792906	0.0782254	0.0010651	1.2566e-07	0.353846	0.349093	0.0047532	5.60778e-07	1.43106e-07	6.38633e-07	
39	0.0898174	0.0836974	0.00611516	4.84087e-06	0.400824	0.373513	0.0272898	2.16031e-05	6.18863e-06	2.76177e-05	
40	0.102888	0.100707	0.00217951	1.29415e-06	0.459156	0.449424	0.00972643	5.77538e-06	1.28094e-06	5.71641e-06	
41	0.100378	0.0956948	0.00468336	0	0.447953	0.427053	0.0209002	0	0	0	
42	0.0745681	0.0737573	0.000810854	0	0.332772	0.329153	0.00361856	0	0	0	
43	0.060322	0.0551969	0.00512503	0	0.269196	0.246325	0.0228712	0	0	0	
44	0.0654342	0.0644442	0.00098992	0	0.29201	0.287592	0.00441767	0	0	0	
45	0.0580678	0.0520128	0.00605012	4.86357e-06	0.259136	0.232115	0.0269996	2.17044e-05	7.76226e-06	3.46403e-05	
46	0.0933256	0.0849177	0.00840683	1.00951e-06	0.41648	0.378958	0.0375167	4.50511e-06	1.41382e-06	6.30942e-06	
47	0.135728	0.134519	0.0012094	0	0.605709	0.600312	0.00539717	0	0	0	
48	0.105685	0.084822	0.0208631	0	0.471636	0.378531	0.0931049	0	0	0	
49	0.169729	0.157983	0.0117341	1.19549e-05	0.757444	0.705025	0.0523656	5.33507e-05	1.8323e-05	8.17694e-05	
50	0.102195	0.095038	0.00715147	5.87092e-06	0.456062	0.424122	0.0319145	2.61999e-05	1.39939e-05	6.24503e-05	
51	0.0844694	0.0844656	3.85934e-06	0	0.376958	0.376941	1.72229e-05	0	0	0	
52	0.0786381	0.0760539	0.00258423	0	0.350935	0.339402	0.0115325	0	0	0	
53	0.0972697	0.09474	0.00252167	8.04297e-06	0.434081	0.422792	0.0112533	3.5893e-05	8.43373e-06	3.76368e-05	
54	0.0933779	0.0905411	0.00283663	1.69443e-07	0.416713	0.404053	0.0126589	7.56166e-07	1.50867e-07	6.73268e-07	
55	0.0978426	0.092546	0.00529661	0	0.436637	0.413	0.0236369	0	0	0	
56	0.120807	0.111789	0.00901749	0	0.539121	0.498879	0.0402419	0	0	0	
57	0.1023	0.100548	0.00175181	4.77196e-07	0.456532	0.448712	0.00781773	2.12956e-06	4.57846e-07	2.04321e-06	
58	0.121961	0.091144	0.0308082	9.16152e-06	0.544272	0.406744	0.137486	4.08847e-05	2.47446e-05	0.000110426	
59	0.173419	0.111836	0.0615494	3.3909e-05	0.773913	0.499087	0.274673	0.000151324	9.1305e-05	0.000407462	
60	0.074726	0.0734643	0.00126176	0	0.333476	0.327845	0.00563082	0	0	0	
61	0.0871971	0.0869759	0.000221116	4.70879e-08	0.38913	0.388143	0.000986766	2.10137e-07	2.76078e-08	1.23204e-07	
62	0.100405	0.0932461	0.00714998	9.34027e-06	0.448074	0.416125	0.0319079	4.16824e-05	1.17479e-05	5.2427e-05	
63	0.123069	0.0937299	0.0293249	1.49782e-05	0.549218	0.418284	0.130867	6.68427e-05	4.27197e-05	0.000190643	
64	0.0985851	0.0966298	0.00195284	2.51262e-06	0.439951	0.431225	0.00871486	1.12129e-05	2.49296e-06	1.11252e-05	
65	0.111978	0.102369	0.0095867	2.24087e-05	0.499719	0.456837	0.0427821	0.000100002	2.69132e-05	0.000120104	
66	0.112932	0.100725	0.0122069	0	0.503976	0.449501	0.0544754	0	0	0	
67	0.167988	0.13706	0.0308538	7.34516e-05	0.749672	0.611654	0.13769	0.000327789	0.000123084	0.000549283	
68	0.106222	0.0797028	0.0264805	3.86585e-05	0.474032	0.355686	0.118173	0.000172519	6.01456e-05	0.000268409	
69	0.115605	0.11352	0.00208463	6.08672e-07	0.515909	0.506603	0.009303	2.71629e-06	7.03519e-07	3.13956e-06	
70	0.0780726	0.0761913	0.00188125	0	0.348411	0.340015	0.0083954	0	0	0	
71	0.0671274	0.0440939	0.0230335	0	0.299566	0.196775	0.10279	0	0	0	
72	0.171253	0.1292	0.0419731	7.99964e-05	0.764244	0.576575	0.187311	0.000356996	0.000118394	0.000528352	
73	0.0783316	0.059532	0.0187995	0	0.349566	0.265671	0.0838959	0	0	0	
74	0.142574	0.10576	0.0366349	0.000178729	0.63626	0.471973	0.163489	0.000797607	0.000213246	0.000951645	
75	0.189013	0.142499	0.0459273	0.000586468	0.843502	0.635927	0.204957	0.0026172	0.000707601	0.00315777	
76	0.152182	0.139959	0.0120832	0.000138867	0.679135	0.624593	0.0539232	0.000619719	0.000142097	0.000634133	
77	0.0889621	0.0887481	0.000214025	0	0.397007	0.396052	0.000955122	0	0	0	
78	0.150811	0.0977626	0.0529885	5.98428e-05	0.673017	0.436281	0.236469	0.000267057	6.76291e-05	0.000301805	
79	0.159773	0.135696	0.0240069	7.00595e-05	0.713015	0.605568	0.107134	0.000312651	0.000141457	0.000631277	
80	0.13809	0.123927	0.0141411	2.20409e-05	0.616249	0.553044	0.063107	9.83612e-05	2.60508e-05	0.000116255	
81	0.108026	0.10517	0.00285632	0	0.482084	0.469337	0.0127468	0	0	0	
82	0.246292	0.159518	0.0858233	0.000950918	1.09911	0.711875	0.383	0.00424362	0.00148623	0.00663257	
83	0.160239	0.12392	0.0362054	0.000113444	0.715091	0.553012	0.161572	0.000506261	0.000120547	0.000537962	
84	0.121953	0.0952059	0.0267477	0	0.544237	0.424871	0.119365	0	0	0	
85	0.14291	0.100076	0.0428334	0	0.637759	0.446609	0.19115	0	0	0	
86	0.168106	0.14472	0.0231958	0.000189494	0.750199	0.645839	0.103514	0.000845647	0.000254265	0.00113469	
