Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.175174	0.167168	0.00800586	0	0.771907	0.736629	0.035278	0	0	0	
2	0.092103	0.0841512	0.00795183	0	0.405853	0.370813	0.0350399	0	0	0	
3	0.092049	0.0824396	0.0096014	8.07539e-06	0.405616	0.363271	0.0423087	3.55843e-05	9.50667e-06	4.18913e-05	
4	0.0578731	0.0578731	0	0	0.255019	0.255019	0	0	0	0	
5	0.108471	0.10709	0.00138124	0	0.477981	0.471894	0.00608649	0	0	0	
6	0.090748	0.0902009	0.000547103	0	0.399882	0.397471	0.00241082	0	0	0	
7	0.0868764	0.0868764	0	0	0.382822	0.382822	0	0	0	0	
8	0.121827	0.103822	0.0180051	0	0.536834	0.457494	0.0793401	0	0	0	
9	0.0889663	0.087309	0.00165732	0	0.392032	0.384729	0.00730303	0	0	0	
10	0.0609493	0.0598132	0.00113293	3.16186e-06	0.268574	0.263568	0.0049923	1.39328e-05	3.18495e-06	1.40345e-05	
11	0.0854437	0.0798364	0.00560732	0	0.376509	0.3518	0.0247087	0	0	0	
12	0.0976848	0.0953436	0.00233657	4.6192e-06	0.43045	0.420133	0.0102961	2.03546e-05	4.60738e-06	2.03025e-05	
13	0.104022	0.104022	0	0	0.458377	0.458377	0	0	0	0	
14	0.0842466	0.0842466	0	0	0.371234	0.371234	0	0	0	0	
15	0.0942056	0.0936585	0.000547103	0	0.415118	0.412708	0.00241082	0	0	0	
16	0.0740261	0.0740261	0	0	0.326197	0.326197	0	0	0	0	
17	0.0859611	0.0853493	0.000611835	0	0.378789	0.376093	0.00269606	0	0	0	
18	0.0736777	0.0728853	0.000792438	0	0.324662	0.32117	0.00349189	0	0	0	
19	0.086174	0.0851605	0.00101063	2.88416e-06	0.379727	0.375261	0.0044534	1.27091e-05	2.87229e-06	1.26568e-05	
20	0.0597233	0.0597233	0	0	0.263171	0.263171	0	0	0	0	
21	0.0839448	0.0825827	0.00136206	0	0.369904	0.363902	0.00600196	0	0	0	
22	0.089909	0.0884625	0.00144645	0	0.396185	0.389811	0.00637381	0	0	0	
23	0.0982386	0.095931	0.00229945	8.1346e-06	0.43289	0.422722	0.0101325	3.58453e-05	8.1228e-06	3.57933e-05	
24	0.0667087	0.065755	0.00095363	0	0.293953	0.289751	0.00420219	0	0	0	
25	0.124197	0.116711	0.00741717	6.91592e-05	0.54728	0.514291	0.0326839	0.000304751	6.91476e-05	0.0003047	
26	0.0865898	0.0851433	0.00144645	0	0.381559	0.375185	0.00637381	0	0	0	
27	0.0815868	0.0770134	0.00452443	4.89835e-05	0.359514	0.339361	0.019937	0.000215846	4.89718e-05	0.000215795	
28	0.0648556	0.0627488	0.0021067	0	0.285787	0.276504	0.00928325	0	0	0	
29	0.10347	0.102309	0.00116103	0	0.455946	0.450829	0.00511612	0	0	0	
30	0.167806	0.150366	0.0173758	6.44039e-05	0.739442	0.662592	0.076567	0.000283797	6.43923e-05	0.000283745	
31	0.140993	0.139832	0.00116103	0	0.621289	0.616173	0.00511612	0	0	0	
32	0.145749	0.1403	0.00544875	0	0.642246	0.618236	0.02401	0	0	0	
33	0.0777126	0.0774328	0.000279897	0	0.342442	0.341209	0.00123337	0	0	0	
34	0.106054	0.0981505	0.00790388	0	0.46733	0.432502	0.0348286	0	0	0	
35	0.0713004	0.0615898	0.00971046	1.12497e-07	0.314186	0.271396	0.0427893	4.95724e-07	7.02949e-07	3.09755e-06	
36	0.0820728	0.0819929	7.98956e-05	0	0.361655	0.361303	0.000352061	0	0	0	
37	0.170829	0.0959598	0.0748693	0	0.752761	0.422848	0.329912	0	0	0	
38	0.0798798	0.079222	0.000657748	9.87677e-08	0.351991	0.349093	0.00289838	4.35222e-07	8.69449e-08	3.83124e-07	
39	0.087558	0.0847637	0.00279035	3.9709e-06	0.385826	0.373513	0.0122957	1.74978e-05	3.95904e-06	1.74455e-05	
40	0.10199	0.10199	0	0	0.449424	0.449424	0	0	0	0	
41	0.0977702	0.0969139	0.000856357	0	0.430826	0.427053	0.00377355	0	0	0	
42	0.0749981	0.0746969	0.000301164	0	0.33048	0.329153	0.00132708	0	0	0	
43	0.0604848	0.0559001	0.00457867	6.0375e-06	0.266527	0.246325	0.020176	2.66043e-05	6.02583e-06	2.65529e-05	
44	0.0654707	0.0652652	0.000205426	0	0.288497	0.287592	0.000905215	0	0	0	
45	0.0574714	0.0526754	0.00479593	0	0.253248	0.232115	0.0211333	0	0	0	
46	0.0900832	0.0859995	0.00408362	0	0.396953	0.378958	0.0179945	0	0	0	
47	0.136917	0.136232	0.000684446	0	0.603328	0.600312	0.00301602	0	0	0	
48	0.1077	0.0859026	0.021798	0	0.474584	0.378531	0.0960533	0	0	0	
49	0.164196	0.159995	0.00419787	2.45618e-06	0.723533	0.705025	0.0184979	1.08232e-05	2.44424e-06	1.07706e-05	
50	0.0968553	0.0962487	0.000606535	0	0.426794	0.424122	0.00267271	0	0	0	
