Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.174963	0.165246	0.00970891	7.5308e-06	0.779943	0.736629	0.04328	3.35705e-05	7.63712e-06	3.40444e-05	
2	0.0929523	0.0831839	0.00971083	5.75964e-05	0.414359	0.370813	0.0432885	0.000256751	7.3517e-05	0.000327721	
3	0.0939368	0.0814919	0.0124272	1.77061e-05	0.418748	0.363271	0.0553976	7.89298e-05	2.64578e-05	0.000117942	
4	0.0572079	0.0572079	0	0	0.255019	0.255019	0	0	0	0	
5	0.111346	0.105859	0.00548695	2.2606e-07	0.496355	0.471894	0.0244595	1.00772e-06	2.01038e-07	8.96182e-07	
6	0.0948702	0.089164	0.00566865	3.75324e-05	0.422908	0.397471	0.0252694	0.00016731	4.20197e-05	0.000187314	
7	0.0875066	0.0858778	0.00162885	0	0.390083	0.382822	0.00726105	0	0	0	
8	0.119962	0.102628	0.0173331	2.46665e-07	0.534762	0.457494	0.0772668	1.09957e-06	2.56535e-07	1.14357e-06	
9	0.0874284	0.0863054	0.00112074	2.23249e-06	0.389734	0.384729	0.00499599	9.95192e-06	2.19982e-06	9.80627e-06	
10	0.059343	0.0591256	0.000217385	0	0.264537	0.263568	0.00096905	0	0	0	
11	0.0844585	0.0789187	0.00553988	0	0.376496	0.3518	0.0246954	0	0	0	
12	0.0960057	0.0942476	0.00175727	7.75672e-07	0.42797	0.420133	0.00783353	3.45776e-06	2.7772e-06	1.23801e-05	
13	0.102826	0.102826	0	0	0.458377	0.458377	0	0	0	0	
14	0.0836289	0.0832782	0.000350768	0	0.372797	0.371234	0.00156364	0	0	0	
15	0.0967618	0.0925819	0.00417989	0	0.431341	0.412708	0.0186329	0	0	0	
16	0.0731752	0.0731752	0	0	0.326197	0.326197	0	0	0	0	
17	0.0865904	0.0843682	0.00222056	1.67952e-06	0.385999	0.376093	0.00989875	7.48693e-06	1.64686e-06	7.34134e-06	
18	0.0731895	0.0720475	0.00114204	0	0.326261	0.32117	0.00509097	0	0	0	
19	0.0879989	0.0841816	0.00380481	1.25351e-05	0.392278	0.375261	0.0169609	5.58784e-05	1.29696e-05	5.78157e-05	
20	0.0590368	0.0590368	0	0	0.263171	0.263171	0	0	0	0	
21	0.0848025	0.0816334	0.00316625	2.81424e-06	0.378029	0.363902	0.0141144	1.25452e-05	2.78166e-06	1.23999e-05	
22	0.0902329	0.0874456	0.0027828	4.4705e-06	0.402236	0.389811	0.012405	1.99284e-05	5.24817e-06	2.33951e-05	
23	0.0987995	0.0948283	0.00396729	3.93283e-06	0.440424	0.422722	0.0176852	1.75316e-05	4.28014e-06	1.90798e-05	
24	0.0658691	0.0649992	0.000869961	0	0.293629	0.289751	0.00387807	0	0	0	
25	0.121349	0.11537	0.00597465	4.64473e-06	0.540946	0.514291	0.0266335	2.07051e-05	5.12592e-06	2.28501e-05	
26	0.0857899	0.0841646	0.00162531	0	0.382431	0.375185	0.00724525	0	0	0	
27	0.0792349	0.0761282	0.00310677	0	0.35321	0.339361	0.0138492	0	0	0	
28	0.0620276	0.0620276	0	0	0.276504	0.276504	0	0	0	0	
29	0.104093	0.101133	0.00296006	0	0.464025	0.450829	0.0131952	0	0	0	
30	0.164496	0.148637	0.0157978	6.10625e-05	0.733287	0.662592	0.0704231	0.000272202	6.39695e-05	0.000285161	
31	0.140981	0.138224	0.00275256	3.51025e-06	0.628459	0.616173	0.0122702	1.56478e-05	3.47771e-06	1.55028e-05	
32	0.144783	0.138687	0.00609042	4.92331e-06	0.645408	0.618236	0.0271496	2.19469e-05	5.38254e-06	2.3994e-05	
33	0.0778212	0.0765427	0.0012782	4.01379e-07	0.346908	0.341209	0.00569792	1.78925e-06	1.73564e-06	7.73708e-06	
34	0.101104	0.0970222	0.00408206	0	0.450698	0.432502	0.0181968	0	0	0	
35	0.0637484	0.0608818	0.00286365	2.92595e-06	0.284175	0.271396	0.0127654	1.30432e-05	2.93588e-06	1.30874e-05	
36	0.0814363	0.0810504	0.000385898	0	0.363023	0.361303	0.00172024	0	0	0	
37	0.178739	0.0948568	0.0834819	0.000400798	0.796777	0.422848	0.372142	0.00178666	0.00607552	0.0270832	
38	0.0800757	0.0783113	0.00176436	0	0.356958	0.349093	0.00786512	0	0	0	
39	0.0895386	0.0837894	0.00572097	2.82901e-05	0.399141	0.373513	0.0255027	0.00012611	2.92978e-05	0.000130602	
40	0.104084	0.100818	0.00326516	7.55898e-07	0.463982	0.449424	0.0145553	3.36961e-06	7.92032e-07	3.53069e-06	
41	0.098505	0.0957999	0.0027051	0	0.439111	0.427053	0.0120587	0	0	0	
42	0.0749292	0.0738383	0.00109086	0	0.334016	0.329153	0.00486283	0	0	0	
43	0.0618396	0.0552575	0.00658175	3.66451e-07	0.275666	0.246325	0.0293398	1.63355e-06	2.00192e-06	8.9241e-06	
44	0.0650589	0.064515	0.000543874	0	0.290017	0.287592	0.00242446	0	0	0	
45	0.0574473	0.0520699	0.00537732	0	0.256086	0.232115	0.0239708	0	0	0	
46	0.0924216	0.085011	0.00739399	1.66206e-05	0.411993	0.378958	0.0329606	7.40906e-05	2.38448e-05	0.000106294	
47	0.135985	0.134666	0.00131856	0	0.60619	0.600312	0.00587785	0	0	0	
48	0.107678	0.0849152	0.022625	0.000138097	0.480004	0.378531	0.100857	0.000615604	0.000169957	0.000757629	
49	0.166233	0.158156	0.00807002	6.74751e-06	0.741029	0.705025	0.0359742	3.00788e-05	6.71465e-06	2.99323e-05	
50	0.10011	0.0951424	0.00495931	8.35713e-06	0.446266	0.424122	0.0221074	3.72541e-05	9.10622e-06	4.05933e-05	
51	0.0845583	0.0845583	0	0	0.376941	0.376941	0	0	0	0	
52	0.079798	0.0761374	0.00365733	3.27224e-06	0.35572	0.339402	0.0163035	1.45868e-05	4.37526e-06	1.95038e-05	
53	0.0979335	0.0948441	0.00308946	0	0.436564	0.422792	0.013772	0	0	0	
54	0.0924976	0.0906405	0.00185546	1.59929e-06	0.412332	0.404053	0.00827121	7.12926e-06	1.57164e-06	7.006e-06	
55	0.0998699	0.0926476	0.00720899	1.33478e-05	0.445196	0.413	0.0321359	5.95013e-05	1.4704e-05	6.55472e-05	
56	0.119096	0.111912	0.00718412	1.33521e-07	0.530905	0.498879	0.0320251	5.95206e-07	2.26978e-06	1.01181e-05	
57	0.101482	0.100658	0.000823893	0	0.452385	0.448712	0.00367271	0	0	0	
58	0.12137	0.0912441	0.0300719	5.47008e-05	0.541041	0.406744	0.134053	0.000243843	0.000105607	0.000470774	
