Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.171881	0.164993	0.00688712	2.1593e-07	0.767378	0.736629	0.0307481	9.64041e-07	1.51667e-07	6.77131e-07	
2	0.0903535	0.0830567	0.00727798	1.89128e-05	0.403391	0.370813	0.0324932	8.44381e-05	1.88487e-05	8.41517e-05	
3	0.0998772	0.0813673	0.0184784	3.14345e-05	0.44591	0.363271	0.0824987	0.000140342	6.7501e-05	0.000301364	
4	0.0571204	0.0571204	0	0	0.255019	0.255019	0	0	0	0	
5	0.111847	0.105697	0.00614765	3.01589e-06	0.499354	0.471894	0.0274467	1.34647e-05	3.71114e-06	1.65687e-05	
6	0.0903054	0.0890277	0.00127754	2.86824e-07	0.403176	0.397471	0.0057037	1.28055e-06	2.22426e-07	9.9304e-07	
7	0.0868067	0.0857465	0.00106021	0	0.387556	0.382822	0.0047334	0	0	0	
8	0.123046	0.102471	0.0205745	0	0.549351	0.457494	0.0918567	0	0	0	
9	0.0868482	0.0861734	0.000674242	5.71721e-07	0.387741	0.384729	0.00301021	2.5525e-06	5.07387e-07	2.26527e-06	
10	0.0596914	0.0590352	0.000656133	0	0.266497	0.263568	0.00292936	0	0	0	
11	0.0850527	0.078798	0.0062547	0	0.379725	0.3518	0.0279246	0	0	0	
12	0.0948983	0.0941035	0.00079327	1.57254e-06	0.423681	0.420133	0.00354162	7.02077e-06	1.50822e-06	6.73361e-06	
13	0.102669	0.102669	0	0	0.458377	0.458377	0	0	0	0	
14	0.0831508	0.0831508	0	0	0.371234	0.371234	0	0	0	0	
15	0.0946881	0.0924403	0.00224587	1.94255e-06	0.422743	0.412708	0.0100268	8.67269e-06	1.87814e-06	8.38515e-06	
16	0.0730633	0.0730633	0	0	0.326197	0.326197	0	0	0	0	
17	0.0864266	0.0842392	0.00218739	0	0.385859	0.376093	0.0097658	0	0	0	
18	0.0728399	0.0719373	0.000899838	2.8387e-06	0.3252	0.32117	0.0040174	1.26736e-05	2.77846e-06	1.24046e-05	
19	0.0874227	0.0840529	0.00336766	2.24495e-06	0.390306	0.375261	0.0150352	1.00228e-05	2.18071e-06	9.73601e-06	
20	0.0589465	0.0589465	0	0	0.263171	0.263171	0	0	0	0	
21	0.0835302	0.0815086	0.0020206	1.09758e-06	0.372928	0.363902	0.00902118	4.90027e-06	1.49251e-06	6.66345e-06	
22	0.0888032	0.0873119	0.0014913	0	0.396469	0.389811	0.00665808	0	0	0	
23	0.0976879	0.0946833	0.00299616	8.51909e-06	0.436136	0.422722	0.0133766	3.80342e-05	8.87385e-06	3.9618e-05	
24	0.06584	0.0648998	0.00094021	0	0.293948	0.289751	0.00419765	0	0	0	
25	0.122427	0.115193	0.00721887	1.47273e-05	0.546586	0.514291	0.0322292	6.57513e-05	1.50758e-05	6.73072e-05	
26	0.0857782	0.0840359	0.00173968	2.64447e-06	0.382964	0.375185	0.00776699	1.18065e-05	3.2212e-06	1.43813e-05	
27	0.079162	0.0760118	0.00313487	1.54391e-05	0.353425	0.339361	0.0139959	6.89294e-05	1.58357e-05	7.07002e-05	
28	0.0619327	0.0619327	0	0	0.276504	0.276504	0	0	0	0	
29	0.103803	0.100979	0.00282408	0	0.463438	0.450829	0.0126083	0	0	0	
30	0.168849	0.14841	0.0203957	4.32391e-05	0.753843	0.662592	0.0910585	0.000193044	4.41522e-05	0.000197121	
31	0.140268	0.138013	0.0022546	0	0.626239	0.616173	0.0100658	0	0	0	
32	0.145027	0.138475	0.00655183	4.68573e-07	0.647489	0.618236	0.0292512	2.09198e-06	4.42539e-07	1.97575e-06	
33	0.0785506	0.0764256	0.002125	0	0.350696	0.341209	0.00948728	0	0	0	
34	0.102604	0.0968739	0.00572063	9.89465e-06	0.458086	0.432502	0.0255402	4.41755e-05	1.18831e-05	5.30533e-05	
35	0.0661009	0.0607887	0.00528717	2.50782e-05	0.295113	0.271396	0.023605	0.000111964	2.64497e-05	0.000118087	
36	0.0809788	0.0809265	5.2322e-05	0	0.361537	0.361303	0.000233596	0	0	0	
37	0.178869	0.0947117	0.0811556	0.00300198	0.798577	0.422848	0.362326	0.0134026	0.00746427	0.0333248	
38	0.0803066	0.0781916	0.00211498	1.37814e-07	0.358536	0.349093	0.00944254	6.15284e-07	7.54436e-08	3.36824e-07	
39	0.0913063	0.0836612	0.0075772	6.79117e-05	0.407645	0.373513	0.0338291	0.000303197	7.98264e-05	0.000356392	
40	0.101985	0.100664	0.00131991	1.41925e-06	0.455323	0.449424	0.00589287	6.33639e-06	1.3643e-06	6.09105e-06	
41	0.0992176	0.0956534	0.00354548	1.88472e-05	0.442966	0.427053	0.0158291	8.41451e-05	1.87829e-05	8.38582e-05	
42	0.0748829	0.0737254	0.00115748	0	0.334321	0.329153	0.00516771	0	0	0	
43	0.0581269	0.055173	0.00293566	1.82269e-05	0.259512	0.246325	0.0131065	8.13755e-05	1.81626e-05	8.10888e-05	
44	0.064712	0.0644164	0.000295644	0	0.288912	0.287592	0.00131993	0	0	0	
45	0.053698	0.0519903	0.00170255	5.23689e-06	0.239739	0.232115	0.00760118	2.33805e-05	7.7589e-06	3.46403e-05	
46	0.093688	0.084881	0.008807	0	0.418278	0.378958	0.0393196	0	0	0	
47	0.135114	0.13446	0.000653934	0	0.603231	0.600312	0.00291954	0	0	0	
48	0.0992033	0.0847853	0.0144087	9.28723e-06	0.442901	0.378531	0.064329	4.14636e-05	1.50025e-05	6.69801e-05	
49	0.166428	0.157914	0.00851305	0	0.743032	0.705025	0.0380072	0	0	0	
50	0.101536	0.0949969	0.00653455	5.19092e-06	0.453319	0.424122	0.029174	2.31753e-05	5.94947e-06	2.65619e-05	
51	0.0844291	0.0844291	0	0	0.376941	0.376941	0	0	0	0	
52	0.0786706	0.076021	0.00264962	0	0.351231	0.339402	0.0118294	0	0	0	
53	0.0963522	0.0946991	0.0016513	1.91125e-06	0.430173	0.422792	0.00737238	8.53294e-06	2.01913e-06	9.0146e-06	
54	0.0926505	0.0905019	0.00214289	5.76558e-06	0.413646	0.404053	0.00956716	2.57409e-05	5.70251e-06	2.54593e-05	
55	0.0996208	0.0925059	0.00711313	1.76456e-06	0.444765	0.413	0.0317572	7.87806e-06	3.96017e-06	1.76805e-05	
56	0.118892	0.111741	0.00715108	2.71142e-07	0.530807	0.498879	0.0319266	1.21053e-06	2.19891e-07	9.81723e-07	
57	0.101852	0.100504	0.00134641	7.70761e-07	0.454727	0.448712	0.00601117	3.44112e-06	7.06781e-07	3.15548e-06	
58	0.119557	0.0911046	0.0283667	8.66226e-05	0.533776	0.406744	0.126645	0.000386734	9.08202e-05	0.000405474	
59	0.18182	0.111788	0.0700217	1.0406e-05	0.811752	0.499087	0.312618	4.64589e-05	1.07271e-05	4.78923e-05	
60	0.0757913	0.0734325	0.00235877	0	0.338376	0.327845	0.0105309	0	0	0	
61	0.0879599	0.0869383	0.00102155	0	0.392704	0.388143	0.0045608	0	0	0	
62	0.101591	0.0932058	0.00837586	1.00118e-05	0.453564	0.416125	0.0373947	4.46989e-05	1.05559e-05	4.71277e-05	
63	0.125546	0.0936893	0.0317707	8.61826e-05	0.560512	0.418284	0.141843	0.00038477	0.000118695	0.000529926	
64	0.0980532	0.096588	0.00146518	0	0.437767	0.431225	0.00654144	0	0	0	
65	0.107503	0.102324	0.00517821	5.50208e-07	0.479958	0.456837	0.0231186	2.45645e-06	7.94721e-07	3.5481e-06	
66	0.11266	0.100681	0.0119793	0	0.502984	0.449501	0.0534829	0	0	0	
67	0.166137	0.137001	0.0290955	4.0042e-05	0.741733	0.611654	0.129899	0.000178771	5.52052e-05	0.000246468	
