Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.173291	0.167881	0.00541021	0	0.760368	0.736629	0.0237389	0	0	0	
2	0.0891098	0.0845101	0.00459977	0	0.390996	0.370813	0.0201829	0	0	0	
3	0.0921436	0.0827912	0.00934964	2.84909e-06	0.404308	0.363271	0.0410244	1.25012e-05	4.63657e-06	2.03443e-05	
4	0.0581199	0.0581199	0	0	0.255019	0.255019	0	0	0	0	
5	0.10885	0.107546	0.00130336	0	0.477613	0.471894	0.00571891	0	0	0	
6	0.0909451	0.0905855	0.000359535	0	0.399049	0.397471	0.00157757	0	0	0	
7	0.0899306	0.0872469	0.00268374	0	0.394598	0.382822	0.0117757	0	0	0	
8	0.126297	0.104265	0.0220324	0	0.554168	0.457494	0.096674	0	0	0	
9	0.0907094	0.0876814	0.00302804	0	0.398015	0.384729	0.0132864	0	0	0	
10	0.0601174	0.0600683	4.91295e-05	0	0.263783	0.263568	0.00021557	0	0	0	
11	0.0857147	0.0801768	0.00551544	2.24479e-05	0.376099	0.3518	0.0242007	9.84972e-05	2.24102e-05	9.83318e-05	
12	0.0989564	0.0957502	0.00320617	0	0.434201	0.420133	0.014068	0	0	0	
13	0.104466	0.104466	0	0	0.458377	0.458377	0	0	0	0	
14	0.0846058	0.0846058	0	0	0.371234	0.371234	0	0	0	0	
15	0.0967484	0.0940579	0.0026905	0	0.424513	0.412708	0.0118054	0	0	0	
16	0.0743418	0.0743418	0	0	0.326197	0.326197	0	0	0	0	
17	0.086741	0.0857133	0.00102777	0	0.380603	0.376093	0.00450967	0	0	0	
18	0.0738601	0.0731961	0.000662749	1.26772e-06	0.324083	0.32117	0.00290801	5.56252e-06	1.23e-06	5.39704e-06	
19	0.0878477	0.0855237	0.00231546	8.54333e-06	0.385458	0.375261	0.0101598	3.74864e-05	8.5057e-06	3.73213e-05	
20	0.059978	0.059978	0	0	0.263171	0.263171	0	0	0	0	
21	0.086094	0.0829349	0.00313601	2.31278e-05	0.377763	0.363902	0.0137602	0.00010148	2.309e-05	0.000101314	
22	0.0900849	0.0888398	0.0012451	0	0.395275	0.389811	0.00546327	0	0	0	
23	0.0983408	0.0963401	0.00200063	0	0.4315	0.422722	0.00877838	0	0	0	
24	0.0669392	0.0660355	0.000903703	0	0.293716	0.289751	0.00396527	0	0	0	
25	0.120764	0.117209	0.0035547	0	0.529889	0.514291	0.0155973	0	0	0	
26	0.0867515	0.0855064	0.0012451	0	0.380649	0.375185	0.00546327	0	0	0	
27	0.082305	0.0773419	0.00491638	4.68207e-05	0.361138	0.339361	0.0215721	0.00020544	4.67832e-05	0.000205275	
28	0.0630164	0.0630164	0	0	0.276504	0.276504	0	0	0	0	
29	0.103567	0.102746	0.000821691	0	0.454435	0.450829	0.00360542	0	0	0	
30	0.171592	0.151007	0.0205284	5.66483e-05	0.752915	0.662592	0.0900748	0.000248561	5.66096e-05	0.000248392	
31	0.14125	0.140428	0.000821691	0	0.619779	0.616173	0.00360542	0	0	0	
32	0.144453	0.140898	0.0035547	0	0.633834	0.618236	0.0155973	0	0	0	
33	0.0784786	0.077763	0.000715656	0	0.344349	0.341209	0.00314016	0	0	0	
34	0.10646	0.098569	0.00789092	0	0.467125	0.432502	0.0346238	0	0	0	
35	0.0705188	0.0618525	0.00856571	0.000100621	0.309422	0.271396	0.0375847	0.000441508	0.000100583	0.000441341	
36	0.0833944	0.0823426	0.00105175	0	0.365918	0.361303	0.00461491	0	0	0	
37	0.176488	0.096369	0.0792998	0.000819388	0.774396	0.422848	0.347952	0.00359531	0.00609368	0.0267379	
38	0.0799141	0.0795598	0.000354274	0	0.350647	0.349093	0.00155448	0	0	0	
39	0.0905237	0.0851252	0.00539853	0	0.3972	0.373513	0.0236877	0	0	0	
40	0.102796	0.102425	0.000370482	2.89412e-07	0.45105	0.449424	0.0016256	1.26988e-06	2.51718e-07	1.10449e-06	
41	0.100332	0.0973272	0.00299728	7.73631e-06	0.440238	0.427053	0.0131515	3.39454e-05	7.69864e-06	3.37801e-05	
42	0.0759159	0.0750155	0.000900381	0	0.333104	0.329153	0.00395069	0	0	0	
43	0.057194	0.0561385	0.00105546	0	0.250956	0.246325	0.00463115	0	0	0	
44	0.0657228	0.0655436	0.000179198	0	0.288378	0.287592	0.000786286	0	0	0	
45	0.0565288	0.0529001	0.00362784	9.50189e-07	0.248037	0.232115	0.0159182	4.16924e-06	1.97366e-06	8.66007e-06	
46	0.0906952	0.0863663	0.0043289	0	0.397953	0.378958	0.0189943	0	0	0	
47	0.137669	0.136813	0.000855342	0	0.604065	0.600312	0.00375307	0	0	0	
48	0.100576	0.0862689	0.0143073	0	0.441309	0.378531	0.0627779	0	0	0	
49	0.165083	0.160678	0.00440487	4.48038e-07	0.724354	0.705025	0.0193277	1.9659e-06	3.00905e-06	1.32031e-05	
50	0.0973246	0.0966592	0.000665206	2.49911e-07	0.427041	0.424122	0.00291879	1.09656e-06	2.12221e-07	9.31188e-07	
51	0.0863797	0.0859064	0.000473236	0	0.379017	0.376941	0.00207646	0	0	0	
52	0.0773512	0.0773512	0	0	0.339402	0.339402	0	0	0	0	
53	0.096484	0.0963562	0.000127867	0	0.423353	0.422792	0.000561059	0	0	0	
54	0.0929527	0.0920856	0.000866433	7.08793e-07	0.407858	0.404053	0.00380174	3.11004e-06	6.71089e-07	2.94461e-06	
55	0.0974724	0.0941246	0.00334476	3.00309e-06	0.42769	0.413	0.0146761	1.3177e-05	2.96541e-06	1.30116e-05	
56	0.117466	0.113696	0.00376848	8.51064e-07	0.515418	0.498879	0.0165353	3.7343e-06	8.13535e-07	3.56963e-06	
57	0.102415	0.102263	0.000151556	0	0.449377	0.448712	0.000664998	0	0	0	
58	0.125843	0.0926988	0.0330652	7.94528e-05	0.552176	0.406744	0.145083	0.000348623	0.000151944	0.000666704	
59	0.179876	0.113744	0.06612	1.18038e-05	0.789261	0.499087	0.290122	5.17929e-05	1.39749e-05	6.13195e-05	
60	0.0756274	0.0747175	0.000909885	0	0.331838	0.327845	0.0039924	0	0	0	
61	0.0886451	0.0884596	0.000185485	0	0.388957	0.388143	0.000813876	0	0	0	
62	0.0982292	0.0948367	0.00338745	5.04573e-06	0.43101	0.416125	0.0148634	2.21397e-05	5.00805e-06	2.19743e-05	
63	0.118107	0.0953287	0.022772	7.14861e-06	0.518234	0.418284	0.0999191	3.13667e-05	8.68513e-06	3.81086e-05	
64	0.0988516	0.0982781	0.000573	5.24074e-07	0.433741	0.431225	0.00251421	2.29953e-06	4.86376e-07	2.13412e-06	
65	0.108263	0.104115	0.00413362	1.43485e-05	0.475038	0.456837	0.0181375	6.29588e-05	1.43109e-05	6.27937e-05	
66	0.108045	0.102443	0.00560235	0	0.474083	0.449501	0.024582	0	0	0	
67	0.156648	0.139398	0.0171716	7.7906e-05	0.687342	0.611654	0.0753458	0.000341836	0.00010397	0.000456201	
68	0.108429	0.0810624	0.0273626	4.16678e-06	0.475766	0.355686	0.120062	1.8283e-05	5.14451e-06	2.25731e-05	
69	0.117424	0.115457	0.00196399	3.28083e-06	0.515235	0.506603	0.00861764	1.43956e-05	3.79619e-06	1.66569e-05	
70	0.0782843	0.077491	0.000793293	0	0.343496	0.340015	0.00348081	0	0	0	
71	0.0607584	0.044846	0.0159124	0	0.266596	0.196775	0.0698205	0	0	0	
72	0.156546	0.131404	0.0250683	7.42212e-05	0.686896	0.576575	0.109995	0.000325668	8.74683e-05	0.000383794	
73	0.0711474	0.0605475	0.010595	4.85985e-06	0.312181	0.265671	0.046489	2.13241e-05	7.27117e-06	3.19044e-05	
74	0.143059	0.107564	0.0352906	0.000204369	0.627718	0.471973	0.154848	0.000896733	0.000206529	0.00090621	
75	0.167894	0.14493	0.0228091	0.000154849	0.736688	0.635927	0.100082	0.00067945	0.00016644	0.000730307	
76	0.149074	0.142347	0.00667119	5.56177e-05	0.654108	0.624593	0.0292719	0.00024404	5.55801e-05	0.000243875	
77	0.090262	0.090262	0	0	0.396052	0.396052	0	0	0	0	
78	0.125846	0.0994303	0.0264158	4.33688e-07	0.55219	0.436281	0.115907	1.90294e-06	1.86335e-06	8.17604e-06	
79	0.151588	0.138011	0.0133727	0.000203776	0.665139	0.605568	0.0586772	0.00089413	0.000203738	0.000893965	
80	0.136631	0.126041	0.010583	7.31351e-06	0.599512	0.553044	0.0464365	3.20903e-05	8.89159e-06	3.90146e-05	
81	0.110686	0.106964	0.00372228	0	0.48567	0.469337	0.0163326	0	0	0	
82	0.227458	0.162239	0.06469	0.000528804	0.998043	0.711875	0.283847	0.00232029	0.000750751	0.00329415	
83	0.162337	0.126033	0.03626	4.39139e-05	0.712307	0.553012	0.159101	0.000192685	4.50265e-05	0.000197567	
84	0.104241	0.09683	0.00740672	4.48683e-06	0.45739	0.424871	0.0324992	1.96873e-05	4.45566e-06	1.95505e-05	
85	0.117466	0.101784	0.0156822	0	0.515419	0.446609	0.0688107	0	0	0	
86	0.1688	0.147189	0.0214935	0.000117008	0.740662	0.645839	0.0943096	0.000513408	0.000213328	0.000936044	
87	0.0798384	0.078126	0.00171239	0	0.350315	0.342802	0.00751364	0	0	0	
88	0.0836371	0.0821761	0.00146099	0	0.366983	0.360573	0.00641057	0	0	0	
89	0.0775963	0.0774701	0.000126195	0	0.340477	0.339923	0.000553722	0	0	0	
90	0.104077	0.0994631	0.00461268	2.13812e-06	0.456673	0.436425	0.0202395	9.38165e-06	2.10042e-06	9.21627e-06	
91	0.104931	0.103059	0.00187176	0	0.46042	0.452207	0.00821293	0	0	0	
92	0.0853526	0.0844263	0.000926323	0	0.37451	0.370446	0.00406452	0	0	0	
93	0.0957481	0.09088	0.00486807	0	0.420124	0.398764	0.0213601	0	0	0	
