Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.171564	0.165843	0.00571438	6.44152e-06	0.76204	0.736629	0.0253816	2.86113e-05	6.42183e-06	2.85238e-05	
2	0.0881314	0.0834845	0.00464647	4.18763e-07	0.391454	0.370813	0.0206382	1.86002e-06	3.99222e-07	1.77322e-06	
3	0.0927336	0.0817864	0.010946	1.04264e-06	0.411895	0.363271	0.0486192	4.63112e-06	3.75227e-06	1.66665e-05	
4	0.0574146	0.0574146	0	0	0.255019	0.255019	0	0	0	0	
5	0.116646	0.106241	0.0104003	4.55943e-06	0.51811	0.471894	0.0461951	2.02516e-05	7.39919e-06	3.2865e-05	
6	0.0913763	0.0894862	0.00188447	5.59532e-06	0.405867	0.397471	0.00837028	2.48527e-05	5.57593e-06	2.47666e-05	
7	0.0899088	0.0861881	0.00372034	3.42966e-07	0.399348	0.382822	0.0165246	1.52335e-06	3.23671e-07	1.43765e-06	
8	0.125927	0.102999	0.0229273	0	0.559331	0.457494	0.101836	0	0	0	
9	0.0905596	0.0866173	0.0039423	0	0.402239	0.384729	0.0175105	0	0	0	
10	0.0602875	0.0593393	0.000948156	0	0.267779	0.263568	0.00421143	0	0	0	
11	0.0846811	0.0792039	0.00546774	9.47946e-06	0.376128	0.3518	0.0242861	4.2105e-05	9.4599e-06	4.20181e-05	
12	0.0994944	0.0945883	0.00489979	6.35106e-06	0.441925	0.420133	0.0217634	2.82095e-05	6.33301e-06	2.81294e-05	
13	0.103198	0.103198	0	0	0.458377	0.458377	0	0	0	0	
14	0.083583	0.0835791	3.84442e-06	0	0.371251	0.371234	1.70758e-05	0	0	0	
15	0.0973543	0.0929165	0.00442936	8.45207e-06	0.432419	0.412708	0.0196739	3.75416e-05	8.43277e-06	3.74559e-05	
16	0.0734396	0.0734396	0	0	0.326197	0.326197	0	0	0	0	
17	0.0870395	0.0846731	0.00236642	0	0.386604	0.376093	0.0105109	0	0	0	
18	0.0735398	0.0723078	0.00122905	2.89693e-06	0.326642	0.32117	0.00545911	1.28673e-05	2.87753e-06	1.27811e-05	
19	0.0886729	0.0844858	0.00418704	0	0.393859	0.375261	0.0185976	0	0	0	
20	0.0592501	0.0592501	0	0	0.263171	0.263171	0	0	0	0	
21	0.0856353	0.0819284	0.00368753	1.9312e-05	0.380367	0.363902	0.0163789	8.57783e-05	2.2742e-05	0.000101013	
