Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.174755	0.167319	0.00743047	5.17052e-06	0.769365	0.736629	0.0327128	2.27633e-05	5.1435e-06	2.26444e-05	
2	0.0926949	0.0842274	0.00846745	0	0.408092	0.370813	0.0372781	0	0	0	
3	0.093393	0.0825143	0.0108727	5.97323e-06	0.411165	0.363271	0.0478675	2.62973e-05	1.13896e-05	5.01432e-05	
4	0.0579256	0.0579256	0	0	0.255019	0.255019	0	0	0	0	
5	0.107193	0.107187	6.54134e-06	0	0.471923	0.471894	2.87984e-05	0	0	0	
6	0.0909671	0.0902826	0.000684499	0	0.400485	0.397471	0.00301352	0	0	0	
7	0.0869551	0.0869551	0	0	0.382822	0.382822	0	0	0	0	
8	0.122282	0.103916	0.0183662	0	0.538352	0.457494	0.0808579	0	0	0	
9	0.0882705	0.0873882	0.000882313	0	0.388613	0.384729	0.00388441	0	0	0	
10	0.0603522	0.0598674	0.000484751	0	0.265702	0.263568	0.00213413	0	0	0	
11	0.0866996	0.0799087	0.00679082	0	0.381697	0.3518	0.0298968	0	0	0	
12	0.0959876	0.09543	0.000556842	7.75073e-07	0.422588	0.420133	0.00245151	3.41228e-06	7.54385e-07	3.3212e-06	
13	0.104116	0.104116	0	0	0.458377	0.458377	0	0	0	0	
14	0.0843229	0.0843229	0	0	0.371234	0.371234	0	0	0	0	
15	0.0944279	0.0937434	0.000684499	0	0.415721	0.412708	0.00301352	0	0	0	
16	0.0740932	0.0740932	0	0	0.326197	0.326197	0	0	0	0	
17	0.0872767	0.0854266	0.00185006	0	0.384238	0.376093	0.00814498	0	0	0	
18	0.0732868	0.0729513	0.000335488	0	0.322647	0.32117	0.00147699	0	0	0	
19	0.0872731	0.0852377	0.00203537	0	0.384222	0.375261	0.00896081	0	0	0	
20	0.0597774	0.0597774	0	0	0.263171	0.263171	0	0	0	0	
21	0.0856034	0.0826575	0.00294027	5.66002e-06	0.376871	0.363902	0.0129446	2.49184e-05	5.63312e-06	2.47999e-05	
22	0.0894044	0.0885427	0.000861763	0	0.393605	0.389811	0.00379393	0	0	0	
23	0.0980858	0.096018	0.00206784	0	0.431825	0.422722	0.00910376	0	0	0	
24	0.0666983	0.0658146	0.000883691	0	0.293641	0.289751	0.00389047	0	0	0	
25	0.124043	0.116817	0.00722584	7.05847e-07	0.546106	0.514291	0.031812	3.10751e-06	6.78799e-07	2.98843e-06	
26	0.0860953	0.0852205	0.000874785	0	0.379037	0.375185	0.00385126	0	0	0	
27	0.0808861	0.0770832	0.00378881	1.41063e-05	0.356103	0.339361	0.0166803	6.21035e-05	1.40803e-05	6.19891e-05	
28	0.0628057	0.0628057	0	0	0.276504	0.276504	0	0	0	0	
29	0.102792	0.102402	0.000390306	0	0.452548	0.450829	0.00171833	0	0	0	
30	0.169138	0.150502	0.0185907	4.532e-05	0.744637	0.662592	0.0818462	0.000199522	4.52926e-05	0.000199402	
31	0.140362	0.139959	0.000403287	4.72805e-08	0.617949	0.616173	0.00177548	2.08154e-07	2.03683e-08	8.96721e-08	
32	0.147489	0.140427	0.0070614	0	0.649324	0.618236	0.031088	0	0	0	
33	0.0780819	0.0775029	0.000578937	0	0.343757	0.341209	0.00254878	0	0	0	
34	0.101672	0.0982394	0.00343344	0	0.447617	0.432502	0.0151158	0	0	0	
35	0.0635872	0.0616456	0.00194157	0	0.279944	0.271396	0.00854784	0	0	0	
36	0.0821459	0.0820673	7.86481e-05	0	0.361649	0.361303	0.00034625	0	0	0	
37	0.173782	0.0960468	0.0776952	4.05099e-05	0.765082	0.422848	0.342055	0.000178346	6.9388e-05	0.000305482	
38	0.0792938	0.0792938	0	0	0.349093	0.349093	0	0	0	0	
39	0.0893022	0.0848405	0.00444809	1.36183e-05	0.393155	0.373513	0.0195828	5.99552e-05	1.35916e-05	5.98374e-05	
40	0.10274	0.102083	0.000657458	0	0.452318	0.449424	0.00289448	0	0	0	
41	0.0976169	0.0970017	0.000614672	5.74119e-07	0.429761	0.427053	0.00270611	2.52757e-06	5.47231e-07	2.4092e-06	
42	0.0748147	0.0747646	5.00772e-05	0	0.329374	0.329153	0.000220466	0	0	0	
43	0.0596387	0.0559508	0.00367947	8.49695e-06	0.262561	0.246325	0.0161989	3.7408e-05	8.47634e-06	3.73173e-05	
44	0.0657301	0.0653244	0.000405679	0	0.289378	0.287592	0.00178601	0	0	0	
45	0.0564478	0.0527232	0.00372153	3.13258e-06	0.248513	0.232115	0.0163841	1.37912e-05	3.10658e-06	1.36768e-05	
46	0.0925275	0.0860775	0.00644922	8.37435e-07	0.407355	0.378958	0.0283929	3.68683e-06	8.16322e-07	3.59388e-06	
47	0.136795	0.136356	0.000439126	0	0.602245	0.600312	0.00193326	0	0	0	
48	0.103189	0.0859804	0.0172087	0	0.454293	0.378531	0.0757622	0	0	0	
49	0.166571	0.16014	0.00643029	5.87226e-07	0.733337	0.705025	0.0283095	2.58528e-06	5.80729e-07	2.55667e-06	
50	0.0976023	0.096336	0.00126256	3.79831e-06	0.429697	0.424122	0.00555847	1.67222e-05	3.77144e-06	1.66038e-05	
51	0.0856192	0.0856192	0	0	0.376941	0.376941	0	0	0	0	
52	0.0771309	0.0770926	3.8337e-05	0	0.339571	0.339402	0.000168779	0	0	0	
53	0.0970748	0.0960339	0.00103828	2.64156e-06	0.427374	0.422792	0.00457109	1.16295e-05	2.61465e-06	1.15111e-05	
54	0.0923939	0.0917776	0.00061621	0	0.406766	0.404053	0.00271288	0	0	0	
55	0.0981812	0.0938099	0.00437	1.29176e-06	0.432245	0.413	0.019239	5.68704e-06	1.26491e-06	5.56882e-06	
56	0.117665	0.113316	0.00434839	8.89509e-07	0.518027	0.498879	0.0191439	3.91609e-06	1.43021e-06	6.29658e-06	
57	0.102073	0.101921	0.000151715	0	0.44938	0.448712	0.000667933	0	0	0	
58	0.12101	0.0923888	0.0285875	3.42681e-05	0.532752	0.406744	0.125857	0.000150866	4.49575e-05	0.000197926	
59	0.180942	0.113363	0.0675782	4.43507e-07	0.796604	0.499087	0.297515	1.95255e-06	8.05632e-07	3.54681e-06	
60	0.0744676	0.0744676	0	0	0.327845	0.327845	0	0	0	0	
61	0.0883489	0.0881638	0.000185102	0	0.388958	0.388143	0.000814919	0	0	0	
62	0.0986144	0.0945196	0.0040891	5.68487e-06	0.434152	0.416125	0.0180023	2.50278e-05	5.65803e-06	2.49096e-05	
63	0.115578	0.09501	0.0205617	6.44248e-06	0.508836	0.418284	0.0905238	2.83632e-05	1.8395e-05	8.09849e-05	
