Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.171565	0.165844	0.00571441	6.44292e-06	0.76204	0.736629	0.0253816	2.86174e-05	6.42186e-06	2.85238e-05	
2	0.0881318	0.0834849	0.00464649	4.20129e-07	0.391454	0.370813	0.0206382	1.86608e-06	3.99224e-07	1.77322e-06	
3	0.0927341	0.0817869	0.0109461	1.04401e-06	0.411895	0.363271	0.0486192	4.63717e-06	3.75229e-06	1.66665e-05	
4	0.0574149	0.0574149	0	0	0.255019	0.255019	0	0	0	0	
5	0.116647	0.106242	0.0104003	4.56082e-06	0.51811	0.471894	0.0461951	2.02577e-05	7.39923e-06	3.2865e-05	
6	0.0913768	0.0894867	0.00188448	5.59671e-06	0.405867	0.397471	0.00837028	2.48588e-05	5.57596e-06	2.47666e-05	
7	0.0899093	0.0861886	0.00372036	3.44331e-07	0.399348	0.382822	0.0165246	1.52941e-06	3.23672e-07	1.43765e-06	
8	0.125927	0.103	0.0229274	0	0.559331	0.457494	0.101836	0	0	0	
9	0.0905601	0.0866178	0.00394232	0	0.402239	0.384729	0.0175105	0	0	0	
10	0.0602878	0.0593397	0.000948161	0	0.267779	0.263568	0.00421143	0	0	0	
11	0.0846815	0.0792043	0.00546777	9.48088e-06	0.376128	0.3518	0.0242861	4.2111e-05	9.45995e-06	4.20181e-05	
12	0.0994949	0.0945888	0.00489982	6.35246e-06	0.441925	0.420133	0.0217634	2.82156e-05	6.33305e-06	2.81294e-05	
13	0.103198	0.103198	0	0	0.458377	0.458377	0	0	0	0	
14	0.0835834	0.0835796	3.84444e-06	0	0.371251	0.371234	1.70758e-05	0	0	0	
15	0.0973548	0.092917	0.00442939	8.45348e-06	0.432419	0.412708	0.0196739	3.75477e-05	8.43281e-06	3.74559e-05	
16	0.07344	0.07344	0	0	0.326197	0.326197	0	0	0	0	
17	0.08704	0.0846736	0.00236643	0	0.386604	0.376093	0.0105109	0	0	0	
