Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.175085	0.165649	0.00943432	2.1467e-06	0.778593	0.736629	0.0419537	9.54623e-06	2.12062e-06	9.43023e-06	
2	0.0928429	0.0833867	0.00941733	3.89203e-05	0.412865	0.370813	0.0418781	0.000173075	5.39843e-05	0.000240063	
3	0.0939053	0.0816906	0.0121973	1.73399e-05	0.417589	0.363271	0.0542406	7.71094e-05	2.6047e-05	0.000115829	
4	0.0573473	0.0573473	0	0	0.255019	0.255019	0	0	0	0	
5	0.11007	0.106117	0.003953	0	0.489473	0.471894	0.0175787	0	0	0	
6	0.0948663	0.0893814	0.0054408	4.41296e-05	0.421862	0.397471	0.0241948	0.00019624	4.41033e-05	0.000196124	
7	0.0877045	0.0860871	0.00161735	0	0.390014	0.382822	0.00719223	0	0	0	
8	0.120098	0.102879	0.0172197	0	0.534069	0.457494	0.0765749	0	0	0	
9	0.0876283	0.0865158	0.00111031	2.20556e-06	0.389676	0.384729	0.00493749	9.80796e-06	2.17931e-06	9.69123e-06	
10	0.0594876	0.0592698	0.000217808	0	0.264536	0.263568	0.000968577	0	0	0	
11	0.0846501	0.079111	0.00553906	0	0.376432	0.3518	0.0246317	0	0	0	
12	0.095922	0.0944774	0.00144087	3.72094e-06	0.426557	0.420133	0.00640744	1.65467e-05	4.45579e-06	1.98145e-05	
13	0.103077	0.103077	0	0	0.458377	0.458377	0	0	0	0	
14	0.0838328	0.0834812	0.000351604	0	0.372797	0.371234	0.00156355	0	0	0	
15	0.096979	0.0928076	0.00417142	0	0.431258	0.412708	0.0185499	0	0	0	
16	0.0733536	0.0733536	0	0	0.326197	0.326197	0	0	0	0	
17	0.0865783	0.0845739	0.00200323	1.26444e-06	0.385007	0.376093	0.00890822	5.62287e-06	1.23816e-06	5.50601e-06	
18	0.0731842	0.0722231	0.000961104	0	0.325444	0.32117	0.00427395	0	0	0	
19	0.0875018	0.0843868	0.00311053	4.50128e-06	0.389113	0.375261	0.0138322	2.00168e-05	4.47501e-06	1.99e-05	
20	0.0591807	0.0591807	0	0	0.263171	0.263171	0	0	0	0	
21	0.083964	0.0818324	0.00212875	2.81468e-06	0.373381	0.363902	0.00946638	1.25166e-05	2.78844e-06	1.23999e-05	
22	0.0899821	0.0876588	0.0023167	6.60021e-06	0.400143	0.389811	0.0103021	2.93506e-05	7.34685e-06	3.26708e-05	
23	0.0987922	0.0950595	0.00371625	1.64708e-05	0.439321	0.422722	0.0165258	7.32444e-05	1.83492e-05	8.15974e-05	
24	0.0660297	0.0651576	0.000872082	0	0.293629	0.289751	0.00387807	0	0	0	
25	0.121579	0.115651	0.00592384	4.80915e-06	0.540656	0.514291	0.0263428	2.13859e-05	4.89819e-06	2.17818e-05	
26	0.0859872	0.0843698	0.00161587	1.59944e-06	0.382378	0.375185	0.00718565	7.11262e-06	1.5732e-06	6.99592e-06	
27	0.078828	0.0763137	0.00251424	0	0.350541	0.339361	0.0111806	0	0	0	
28	0.0621788	0.0621788	0	0	0.276504	0.276504	0	0	0	0	
29	0.103977	0.10138	0.00259683	0	0.462377	0.450829	0.0115479	0	0	0	
30	0.164725	0.149	0.0156711	5.42783e-05	0.732521	0.662592	0.0696882	0.000241371	5.43388e-05	0.00024164	
31	0.140974	0.138561	0.00241085	1.8963e-06	0.626903	0.616173	0.0107208	8.43269e-06	1.87008e-06	8.3161e-06	
32	0.145107	0.139025	0.00607643	4.88521e-06	0.645279	0.618236	0.0270214	2.17241e-05	5.35215e-06	2.38005e-05	
33	0.0776325	0.0767293	0.000903272	0	0.345225	0.341209	0.00401677	0	0	0	
34	0.10125	0.0972588	0.0039907	6.56614e-07	0.450251	0.432502	0.0177463	2.91991e-06	2.40641e-06	1.07011e-05	
35	0.0637141	0.0610302	0.00266818	1.57191e-05	0.283331	0.271396	0.0118652	6.99017e-05	1.57185e-05	6.98992e-05	
36	0.0815744	0.081248	0.000326403	0	0.362755	0.361303	0.00145148	0	0	0	
37	0.179173	0.095088	0.0836841	0.000401768	0.796772	0.422848	0.372136	0.00178663	0.00609033	0.0270832	
38	0.0802578	0.0785022	0.00175561	0	0.3569	0.349093	0.00780709	0	0	0	
39	0.0881927	0.0839936	0.00416939	2.97562e-05	0.392186	0.373513	0.0185409	0.000132323	3.05629e-05	0.000135911	
40	0.104131	0.101064	0.00306654	9.20419e-07	0.463064	0.449424	0.0136366	4.09302e-06	1.35918e-06	6.04417e-06	
41	0.0984916	0.0960334	0.0024512	7.02367e-06	0.437984	0.427053	0.0109003	3.12337e-05	6.99749e-06	3.11173e-05	
42	0.0749068	0.0740183	0.00088855	0	0.333104	0.329153	0.00395131	0	0	0	
43	0.061728	0.0553922	0.00633541	3.6077e-07	0.274499	0.246325	0.028173	1.60431e-06	2.0068e-06	8.9241e-06	
44	0.0652024	0.0646723	0.000530056	0	0.289949	0.287592	0.00235711	0	0	0	
45	0.0575873	0.0521969	0.0053904	0	0.256086	0.232115	0.0239706	0	0	0	
46	0.0919153	0.0852182	0.00669706	0	0.40874	0.378958	0.0297812	0	0	0	
47	0.136197	0.134995	0.00120259	0	0.60566	0.600312	0.00534784	0	0	0	
48	0.107939	0.0851222	0.0226793	0.000138481	0.48	0.378531	0.100853	0.000615814	0.000170285	0.000757245	
49	0.166171	0.158542	0.00762334	5.90244e-06	0.738951	0.705025	0.0339003	2.62476e-05	5.87617e-06	2.61308e-05	
50	0.0996276	0.0953743	0.00424291	1.04237e-05	0.443036	0.424122	0.0188679	4.63537e-05	1.06006e-05	4.714e-05	
51	0.0847645	0.0847645	0	0	0.376941	0.376941	0	0	0	0	
52	0.0789123	0.076323	0.00258929	0	0.350916	0.339402	0.0115143	0	0	0	
53	0.0978214	0.0950753	0.00274547	7.10784e-07	0.435004	0.422792	0.0122089	3.16079e-06	7.49337e-07	3.33224e-06	
