Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.17276	0.165356	0.00739893	5.3767e-06	0.769614	0.736629	0.0329607	2.39521e-05	5.34399e-06	2.38064e-05	
2	0.0918057	0.0832391	0.00855536	1.13096e-05	0.408976	0.370813	0.0381124	5.0382e-05	1.12769e-05	5.02364e-05	
3	0.0961879	0.081546	0.0146183	2.35954e-05	0.428498	0.363271	0.0651218	0.000105112	5.09117e-05	0.000226801	
4	0.0572458	0.0572458	0	0	0.255019	0.255019	0	0	0	0	
5	0.112131	0.105929	0.00620179	4.16492e-08	0.499522	0.471894	0.0276277	1.85539e-07	1.39819e-07	6.22868e-07	
6	0.0908639	0.0892232	0.00164001	7.99548e-07	0.404781	0.397471	0.00730592	3.56183e-06	7.66766e-07	3.41579e-06	
7	0.0864801	0.0859347	0.000544517	8.2983e-07	0.385251	0.382822	0.00242571	3.69673e-06	7.97055e-07	3.55072e-06	
8	0.122344	0.102696	0.0195826	6.48412e-05	0.54502	0.457494	0.0872367	0.000288855	6.48074e-05	0.000288704	
9	0.0882901	0.0863627	0.00192254	4.91521e-06	0.393315	0.384729	0.00856455	2.18963e-05	4.88246e-06	2.17504e-05	
10	0.0598188	0.0591649	0.000653909	0	0.266481	0.263568	0.00291303	0	0	0	
11	0.0858954	0.078971	0.00692433	0	0.382647	0.3518	0.0308465	0	0	0	
12	0.0957439	0.0943102	0.00143091	2.86439e-06	0.42652	0.420133	0.00637446	1.27603e-05	2.8685e-06	1.27786e-05	
13	0.102895	0.102895	0	0	0.458377	0.458377	0	0	0	0	
14	0.0835908	0.0833334	0.000257366	0	0.37238	0.371234	0.00114651	0	0	0	
15	0.0943204	0.0926433	0.00167678	3.44829e-07	0.420179	0.412708	0.00746973	1.53614e-06	3.12043e-07	1.39009e-06	
16	0.0732237	0.0732237	0	0	0.326197	0.326197	0	0	0	0	
17	0.087637	0.0844242	0.00321234	5.33578e-07	0.390406	0.376093	0.0143103	2.37698e-06	3.00478e-06	1.33857e-05	
18	0.0725254	0.0720953	0.000430167	0	0.323086	0.32117	0.00191631	0	0	0	
19	0.0877533	0.0842375	0.00351418	1.69674e-06	0.390924	0.375261	0.0156549	7.55866e-06	1.97205e-06	8.78513e-06	
20	0.05922	0.0590759	0.000144069	0	0.263813	0.263171	0.0006418	0	0	0	
21	0.0849959	0.0816876	0.00330279	5.60727e-06	0.37864	0.363902	0.0147133	2.49793e-05	5.59177e-06	2.49102e-05	
22	0.0895475	0.0875037	0.00204243	1.4467e-06	0.398916	0.389811	0.00909863	6.44477e-06	1.41386e-06	6.29851e-06	
23	0.0982134	0.0948912	0.00331637	5.79716e-06	0.437521	0.422722	0.0147738	2.58252e-05	6.82959e-06	3.04244e-05	
24	0.0670625	0.0650423	0.00202018	0	0.29875	0.289751	0.00899953	0	0	0	
25	0.123608	0.115446	0.00815066	1.15966e-05	0.550653	0.514291	0.0363096	5.16609e-05	1.15643e-05	5.15168e-05	
26	0.0851952	0.0842204	0.00097474	0	0.379528	0.375185	0.00434227	0	0	0	
27	0.0837082	0.0761787	0.00746904	6.04976e-05	0.372903	0.339361	0.0332731	0.000269505	9.73271e-05	0.000433573	
28	0.0621717	0.0620687	0.00010295	0	0.276962	0.276504	0.000458624	0	0	0	
29	0.104244	0.1012	0.00304381	6.55435e-08	0.464389	0.450829	0.0135596	2.91983e-07	3.15708e-07	1.40642e-06	
30	0.16931	0.148736	0.0204645	0.000109466	0.754245	0.662592	0.0911657	0.000487653	0.000111055	0.000494728	
31	0.140454	0.138316	0.00213755	0	0.625696	0.616173	0.00952237	0	0	0	
32	0.147558	0.138779	0.00876255	1.58132e-05	0.657342	0.618236	0.0390354	7.04447e-05	1.57887e-05	7.03358e-05	
33	0.0792622	0.0765935	0.00265887	9.85222e-06	0.353097	0.341209	0.0118447	4.38897e-05	9.81941e-06	4.37435e-05	
34	0.102282	0.0970866	0.00519288	2.98018e-06	0.455648	0.432502	0.0231332	1.32761e-05	3.1915e-06	1.42175e-05	
35	0.0642467	0.0609222	0.00332145	3.0962e-06	0.286206	0.271396	0.0147964	1.37929e-05	3.8123e-06	1.6983e-05	
36	0.0827115	0.0811042	0.00160728	0	0.368463	0.361303	0.00716011	0	0	0	
37	0.173664	0.0949197	0.0785124	0.000232272	0.773641	0.422848	0.349757	0.00103472	0.000293885	0.0013092	
38	0.0789262	0.0783633	0.000562906	0	0.3516	0.349093	0.00250763	0	0	0	
39	0.0888239	0.083845	0.00496286	1.61339e-05	0.395693	0.373513	0.0221085	7.18736e-05	1.77284e-05	7.89768e-05	
40	0.103948	0.100885	0.00306344	0	0.463071	0.449424	0.013647	0	0	0	
41	0.100194	0.0958634	0.00433098	1.16042e-07	0.446347	0.427053	0.0192937	5.16944e-07	1.22852e-07	5.47281e-07	
42	0.0746388	0.0738873	0.000751483	0	0.332501	0.329153	0.0033477	0	0	0	
43	0.05908	0.0552942	0.00378326	2.54876e-06	0.263189	0.246325	0.0168536	1.13542e-05	3.77416e-06	1.68131e-05	
44	0.0651696	0.0645578	0.000611795	0	0.290318	0.287592	0.00272542	0	0	0	
