1	0.8582714955198767
2	0.6089449262340861
3	0.6027202995773439
4	0.5049942041680564
5	0.6869459154928702
6	0.630453774563345
7	0.6187266924238117
8	0.6763835861656343
9	0.6202653080270225
10	0.5133889094753324
11	0.5931278294617445
12	0.648177151017193
13	0.6770356128785768
14	0.6092899772317092
15	0.6424235611452938
16	0.5711371053047349
17	0.6132645411684755
18	0.5667190675407064
19	0.6125861075838843
20	0.5130028954643855
21	0.6032432410971345
22	0.624349148166426
23	0.6501708046926261
24	0.538285271709415
25	0.7171414922885662
26	0.6125241432505546
27	0.582547218744982
28	0.5258366709401173
29	0.6714386912841287
30	0.8139976025920733
31	0.7849674274638228
32	0.7862802881140764
33	0.5841310847505967
34	0.6576489081206066
35	0.5209575768786967
36	0.6010853941723022
37	0.6502683199038368
38	0.5908411424029902
39	0.6111571556027986
40	0.6703910450473103
41	0.6534929036505756
42	0.5737190716546083
43	0.4963114483146448
44	0.5362767142045173
45	0.4817836546648621
46	0.6155962661612221
47	0.7747982049344482
48	0.6152492078452849
49	0.8396577046481615
50	0.6512465537755847
51	0.6139552318901683
52	0.5825825909602614
53	0.6502248509681109
54	0.6356523687206208
55	0.6426515184811382
56	0.7063140043680924
57	0.6698604305728516
58	0.6377652223372688
59	0.7064615266465051
60	0.5725783927325183
61	0.6230119518885548
62	0.6450778884648003
63	0.6467490194633286
64	0.6566777199161955
65	0.6758977799368183
66	0.6704487101303145
67	0.7820837211021526
68	0.5963945595075164
69	0.7117608930093491
70	0.5831087789806553
71	0.44359437023985354
72	0.759325764097659
73	0.515432843809953
74	0.6870031180169223
75	0.7974505784294114
76	0.7903119911167892
77	0.6293268035031077
78	0.6605158343257066
79	0.7781827221862362
80	0.7436695885922431
81	0.6850822150372581
82	0.8437272570187059
83	0.7436483152122924
84	0.6518216190528962
85	0.6682881680553586
86	0.8036413625558511
87	0.5854931121575033
88	0.6004774119119848
89	0.5830299208158034
90	0.6606247763606814
91	0.6724634600232421
92	0.6086430493168329
93	0.6314776907390672
94	0.6155320894368087
95	0.762169635928152
96	0.8396610200220753
97	0.6468900025629076
98	0.6292582352421368
99	0.6662929614980618
100	0.6388682272851055
101	0.8002119668224246
102	0.6899148733619371
103	0.5704110447230725
104	0.6079990637195943
105	0.6185538387478493
106	0.7035186036355492
107	0.8068211245153663
108	0.6557919950219533
109	0.6926060783067673
110	0.6942755120518376
111	0.653480973805041
112	0.6486227644697885
113	0.6381666871144123
114	0.7422566695758395
115	0.6884760393740664
116	0.71238264466838
117	0.6555962080344453
118	0.6714874187524754
119	0.7098752894297423
120	0.6531279298591993
121	0.6116893792893106
122	0.8363792346400731
123	0.6889092404214503
124	0.6537793711376984
125	0.6772496605974843
126	0.6803574504982973
127	0.9219269152826509
128	0.7315737716241605
129	0.7236410157660248
130	0.6533857879248947
131	0.7435326089354284
132	0.6146124238722989
133	0.7010986904127949
134	0.651333694748563
135	0.5594374540754801
136	0.677610576545401
137	0.6730342548930712
138	0.6803422241098962
139	0.6863856460386861
140	0.7327953634648636
141	0.6423784880865742
142	0.6083550645630907
143	0.8286633950274684
144	0.661913359484634
145	0.6204225974780798
146	0.5210232709969912
147	0.5679406497863841
148	0.6916709501738431
149	0.6658615153463457
150	0.6054537732579476
151	0.7431581319292498
152	0.6133567851857896
153	0.7758446954991949
154	0.6585746924664448
155	0.6385295522667923
156	0.6485671896851237
157	0.6262988366668493
158	0.6779004259245354
159	0.6639106500247117
160	0.8318084033669779
161	0.8789713468001703
162	0.6471222098743883
163	0.5908174759470587
164	0.6315499086055167
165	0.715690806854063
166	0.658124582546336
167	0.6570982187562431
168	0.6602891209801242
169	0.6491608714149572
170	0.6951410097138193
171	0.9320519480357088
172	0.7370086006859062
173	0.7768264838535421
174	0.7097227142858908
175	0.6543297716100165
176	0.649510743924945
177	0.7942077299456828
178	0.6880746326200557
179	0.790384081594763
180	0.6717494507935783
181	0.7467118730983914
182	0.6650663838966037
183	0.7043853131211323
184	0.625794402847595
185	0.6061284859417272
186	0.7115594338669661
187	0.626684084037114
188	0.5991076159327859
189	0.674609580530893
190	0.5139749903881761
191	0.9742460347243399
192	0.5698532543355609
193	0.725813511088426
194	0.7339376494882968
195	0.6279079511012562
196	0.6306545458176898
197	0.4992580291908382
198	0.7131187703585012
199	0.7132353570277986
200	0.6229142149451087
201	0.6689702752334097
202	0.6862713264553486
203	0.6483706301145811
204	0.7714420948358853
205	0.6322146977795031
206	0.8149839494419848
207	0.48047445169283887
208	0.6611286391141922
209	0.65067204392365
210	0.710967386507806
211	0.6783945538335724
212	0.7192255633804484
213	0.8554938331701211
214	0.7175035192581513
215	0.847527597880093
216	0.6139722742333023
217	0.7913308216394974
218	0.6571511559276627
219	0.7690141001075409
220	0.6103570196934713
221	0.6458567178346202
222	0.4726938478549709
223	0.6558058879757909
224	0.8034145853530795
225	0.589879001669937
226	1.0
227	0.6045783187616319
228	0.5937465088373071
229	0.7419036043160693
230	0.6881166688946926
231	0.639379958587256
232	0.5775253399714786
233	0.5891199712291871
234	0.6806832311482846
235	0.7779676506839533
236	0.5421565145934739
237	0.45871995317998326
238	0.6305490640296195
239	0.7361247129610624
240	0.6346841782430281
241	0.7258614793448053
242	0.6165854831255426
243	0.6186208269534074
244	0.6282655887945601
245	0.6505215137834524
246	0.6311060669457307
247	0.6905080913877797
248	0.6098144401789086
249	0.5580626722798737
250	0.5445227027103512
251	0.697225306392309
252	0.5551528034611395
253	0.6596606611367307
254	0.5878132757127873
255	0.6211431682136542
256	0.6559474028659861
257	0.6285235374534405
258	0.6541707432646137
259	0.44876160766244344
260	0.43094243552250594
261	0.6991156435836668
262	0.703035728716091
263	0.441224372992092
264	0.7890863545699734
265	0.4391878150525917
266	0.6091845765275195
267	0.45017961930800665
268	0.6155814218414586
269	0.9545030272955979
270	0.6909955231778601
271	0.6133967536547517
272	0.6789476389246111
273	0.6383182253268058
274	0.6474475040927594
275	0.7031219782690433
276	0.6317517829677947
277	0.680048355612094
278	0.8109785252468422
279	0.5851247093226659
280	0.7344447770971272
281	0.6501587893065639
282	0.6008219177670067
283	0.6363954377242291
284	0.7011184377720133
285	0.6226138722733535
286	0.6039372730471418
287	0.5390308559259718
288	0.7901374217256086
289	0.5400417726966298
290	0.5536859011002997
291	0.7807289585590568
292	0.7200163469003933
293	0.45976384734712394
294	0.5206133614430454
295	0.8222820917806364
296	0.7250438762717533
297	0.8070779238317607
298	0.6353348502656476
299	0.5940608745557525
300	0.5839830096721997
301	0.5258992921696171
302	0.5551280958436937
303	0.6857126848659765
304	0.6512693933212986
305	0.4282599651390046
306	0.4850026682878102
307	0.6228664238238847
308	0.5793351311048104
309	0.7015952462667193
310	0.7981134780144031
311	0.5732394815434498
312	0.6526208759560287
313	0.6443610777767631
314	0.5860231051514868
315	0.6496757943197132
316	0.560149987652326
317	0.5840814371539561
318	0.737162463600493
319	0.7988173665423465
320	0.5815279174112168
321	0.6626756091686866
322	0.5918002352640042
323	0.6493198434599408
324	0.7459817467481719
325	0.6332927300941686
326	0.5620622240759577
327	0.5779256307756921
328	0.6350084719497031
329	0.6376650918476507
330	0.6264400202191831
331	0.7207410605252156
332	0.6544953069000918
333	0.661517902840248
334	0.6269443433216381
335	0.5980029806303011
336	0.6304981516760867
337	0.7049984903013812
338	0.6722648211669225
339	0.5851643308891065
340	0.6094663280830264
341	0.6809654662477876
342	0.5788936461712259
343	0.6262898494231208
344	0.6055446008068932
345	0.6501778413691038
346	0.6609794505717237
347	0.5793520786856544
348	0.610170649908073
349	0.5666279837620815
350	0.5816813304617784
351	0.6454922466208936
352	0.6028973853851701
353	0.5887924303572385
354	0.5933696474329022
355	0.60910997112885
356	0.6955890405336467
357	0.6930078459900372
358	0.6595131792801014
359	0.5895298228901881
360	0.6553156807555784
361	0.4570016328912732
362	0.6220364621223268
363	0.46704879814820355
364	0.7098758394747242
365	0.5933198233995154
366	0.6374845037873101
367	0.6830363667184659
368	0.5794064028960713
369	0.5964965371686561
370	0.6371943192253795
371	0.5928330082701684
372	0.5917920845983019
373	0.592373797027623
374	0.6785720277502097
375	0.7504920022833038
376	0.6618807388050503
377	0.6658308407744608
378	0.6777649819573827
379	0.5829378195848061
380	0.6041750168186263
381	0.5944968538985893
382	0.6788050522257484
383	0.5798501201927383
384	0.6327009307725399
385	0.6894237404779444
386	0.5937671029629135
387	0.6106929394110918
388	0.5838249451593182
389	0.7016284098823968
390	0.573828842971636
391	0.6357091457158136
392	0.4698041386668985
393	0.5985522218416199
394	0.6404815535646691
395	0.7825792271652339
396	0.5118247761767495
397	0.6699097584246573
398	0.6354635864809455
399	0.5897717229979293
400	0.7560982026741585
401	0.6676614906164833
402	0.607828230656657
403	0.6272578720827371
404	0.6615029324911021
405	0.6891417810753518
406	0.8853211906634405
407	0.6154624297695147
408	0.7521258298913881
409	0.63847515678653
410	0.6242844571555124
411	0.7216821836831163
412	0.7365972908708245
413	0.6377259840336615
414	0.7071551701863412
415	0.6392088123655424
416	0.6866343514483524
417	0.6523272481080788
418	0.5846629898223418
419	0.6736886567669786
420	0.610083168504452
421	0.618756703148156
422	0.600132471536083
423	0.49896109780478337
424	0.7011733752399311
425	0.5562061317240101
426	0.6964075110318618
427	0.6343680430036123
428	0.6467802702939298
429	0.626433559888974
430	0.971935299557738
431	0.8601665486482639
432	0.7063941476602573
433	0.6621740724967834
434	0.5987311736702775
435	0.8225639030936849
436	0.6190967729361285
437	0.6192740594398783
438	0.7618350964365017
439	0.7520558541093914
440	0.5972882191658151
441	0.5486883185371657
442	0.6500391085650907
443	0.7836216051004978
444	0.6932147785729174
445	0.626645410421535
446	0.635439641770238
447	0.7368745625698905
448	0.40886726419846625
449	0.8285113648614479
450	0.5946252536638252
451	0.7315574151456242
452	0.6673658166999525
453	0.6522614568022377
454	0.6300129992668205
455	0.6838938475196058
456	0.7057456667703608
457	0.6690435894587333
458	0.5927529626534084
459	0.6291120445769165
460	0.6164414821090668
461	0.617063112289128
462	0.6672125929080842
463	0.7293781933587299
464	0.5541999971956607
465	0.6067112836591225
466	0.6996008911469044
467	0.5959660926755834
468	0.6723846665236244
469	0.5847042396547558
470	0.6500946595829793
471	0.5931872154724134
472	0.6301325400463116
473	0.6645776997292505
474	0.5853497583659718
475	0.7101516649448096
476	0.7083906637517956
477	0.6572168692048118
478	0.5927036297128941
479	0.6595365475229145
480	0.6591883054489436
481	0.5813001703202699
482	0.6862665822019532
483	0.641639643005897
484	0.7206780214372666
485	0.6498337944679102
486	0.5964520028565385
487	0.6661699281727914
488	0.651658031547297
489	0.6606622743770131
490	0.635245794749475
491	0.589919095398596
492	0.6567259881865994
493	0.7046658184182618
494	0.7214958109459813
495	0.610769064731351
