Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.173809	0.16789	0.00591968	0	0.762602	0.736629	0.025973	0	0	0	
2	0.0893172	0.0845146	0.00480269	0	0.391886	0.370813	0.0210721	0	0	0	
3	0.0941686	0.0827956	0.0113729	0	0.413171	0.363271	0.0498997	0	0	0	
4	0.058123	0.058123	0	0	0.255019	0.255019	0	0	0	0	
5	0.108332	0.107552	0.000778973	8.75311e-07	0.475316	0.471894	0.0034178	3.84049e-06	1.046e-06	4.58942e-06	
6	0.0905904	0.0905904	0	0	0.397471	0.397471	0	0	0	0	
7	0.0876829	0.0872515	0.000431396	0	0.384715	0.382822	0.00189278	0	0	0	
8	0.122235	0.10427	0.0179651	0	0.536318	0.457494	0.0788234	0	0	0	
9	0.0904948	0.087686	0.0028088	0	0.397052	0.384729	0.0123238	0	0	0	
10	0.060747	0.0600715	0.000675489	0	0.266531	0.263568	0.00296375	0	0	0	
11	0.0853208	0.0801811	0.0051397	0	0.374351	0.3518	0.0225508	0	0	0	
12	0.0984883	0.0957553	0.00273293	5.70272e-09	0.432124	0.420133	0.0119909	2.50211e-08	4.78271e-09	2.09844e-08	
13	0.104471	0.104471	0	0	0.458377	0.458377	0	0	0	0	
14	0.0846104	0.0846104	0	0	0.371234	0.371234	0	0	0	0	
15	0.0944943	0.0940629	0.000431396	0	0.4146	0.412708	0.00189278	0	0	0	
16	0.0743458	0.0743458	0	0	0.326197	0.326197	0	0	0	0	
17	0.0881608	0.0857178	0.00244296	0	0.386812	0.376093	0.0107186	0	0	0	
18	0.0735015	0.0732	0.0003015	0	0.322493	0.32117	0.00132285	0	0	0	
19	0.0885834	0.0855283	0.00305516	0	0.388666	0.375261	0.0134047	0	0	0	
20	0.0599812	0.0599812	0	0	0.263171	0.263171	0	0	0	0	
21	0.0848312	0.0829393	0.00189188	0	0.372203	0.363902	0.00830076	0	0	0	
22	0.0893979	0.0888445	0.000553408	0	0.39224	0.389811	0.00242812	0	0	0	
23	0.0982372	0.0963453	0.00189188	0	0.431022	0.422722	0.00830076	0	0	0	
24	0.0671321	0.066039	0.00109313	0	0.294547	0.289751	0.00479619	0	0	0	
25	0.126132	0.117215	0.00878138	0.000135656	0.553416	0.514291	0.0385289	0.000595202	0.000135656	0.000595201	
26	0.0860644	0.085511	0.000553408	0	0.377613	0.375185	0.00242812	0	0	0	
27	0.083642	0.077346	0.00619484	0.000101215	0.366985	0.339361	0.0271803	0.00044409	0.000101217	0.000444098	
28	0.0651555	0.0630198	0.0021357	0	0.285874	0.276504	0.00937055	0	0	0	
29	0.103324	0.102751	0.000573124	0	0.453344	0.450829	0.00251462	0	0	0	
30	0.170075	0.151015	0.0190133	4.60975e-05	0.746216	0.662592	0.0834224	0.000202256	4.63579e-05	0.000203398	
31	0.141009	0.140436	0.000573124	0	0.618688	0.616173	0.00251462	0	0	0	
32	0.146606	0.140906	0.00570033	0	0.643247	0.618236	0.0250106	0	0	0	
33	0.0786608	0.0777671	0.000893666	0	0.34513	0.341209	0.00392102	0	0	0	
34	0.103904	0.0985743	0.00532984	0	0.455887	0.432502	0.023385	0	0	0	
35	0.073361	0.0618558	0.0115052	0	0.321876	0.271396	0.0504801	0	0	0	
36	0.0829098	0.082347	0.00056284	0	0.363773	0.361303	0.0024695	0	0	0	
37	0.169684	0.0963742	0.0704813	0.00282939	0.744505	0.422848	0.309242	0.0124141	0.00496755	0.0217955	
38	0.079564	0.079564	0	0	0.349093	0.349093	0	0	0	0	
39	0.0902642	0.0851297	0.00508861	4.58415e-05	0.39604	0.373513	0.0223266	0.000201132	4.58408e-05	0.00020113	
40	0.102431	0.102431	0	0	0.449424	0.449424	0	0	0	0	
41	0.0986191	0.0973324	0.00128665	3.94199e-08	0.432698	0.427053	0.00564528	1.72957e-07	6.04097e-08	2.65052e-07	
42	0.0755297	0.0750195	0.000510179	0	0.331392	0.329153	0.00223845	0	0	0	
43	0.059744	0.0561415	0.00360249	0	0.262131	0.246325	0.0158061	0	0	0	
44	0.0656946	0.0655471	0.000147548	0	0.28824	0.287592	0.00064738	0	0	0	
45	0.0545043	0.0529029	0.00159707	4.34688e-06	0.239141	0.232115	0.00700727	1.90722e-05	4.34817e-06	1.90779e-05	
46	0.0916543	0.0863709	0.00528173	1.70986e-06	0.40214	0.378958	0.0231739	7.50214e-06	1.70932e-06	7.4998e-06	
47	0.137969	0.136821	0.00114856	0	0.605351	0.600312	0.00503942	0	0	0	
48	0.106507	0.0862735	0.0202334	0	0.467307	0.378531	0.0887758	0	0	0	
49	0.166508	0.160686	0.00581906	2.92536e-06	0.730569	0.705025	0.0255315	1.28352e-05	3.74989e-06	1.64529e-05	
50	0.0970758	0.0966644	0.000411418	0	0.425927	0.424122	0.00180512	0	0	0	
51	0.0859521	0.085911	4.10661e-05	0	0.377121	0.376941	0.00018018	0	0	0	
52	0.0777369	0.0773554	0.000381574	0	0.341076	0.339402	0.00167418	0	0	0	
53	0.0967474	0.0963613	0.000386099	0	0.424486	0.422792	0.00169403	0	0	0	
54	0.0930025	0.0920905	0.000910628	1.35748e-06	0.408055	0.404053	0.00399544	5.95606e-06	1.35673e-06	5.95278e-06	
55	0.0999745	0.0941297	0.00581921	2.56136e-05	0.438645	0.413	0.0255322	0.000112381	2.56129e-05	0.000112378	
56	0.119731	0.113702	0.00602851	0	0.52533	0.498879	0.0264505	0	0	0	
57	0.102269	0.102269	0	0	0.448712	0.448712	0	0	0	0	
58	0.122235	0.0927037	0.0294532	7.82774e-05	0.536316	0.406744	0.129228	0.000343448	9.83102e-05	0.000431343	
59	0.169589	0.11375	0.0558395	4.28492e-08	0.744087	0.499087	0.244999	1.88004e-07	8.47881e-08	3.72014e-07	
60	0.0752579	0.0747215	0.000536457	0	0.330199	0.327845	0.00235374	0	0	0	
61	0.0892063	0.0884643	0.000742005	0	0.391399	0.388143	0.0032556	0	0	0	
62	0.10021	0.0948418	0.00536852	0	0.43968	0.416125	0.0235547	0	0	0	
63	0.111667	0.0953338	0.0163288	4.85427e-06	0.489949	0.418284	0.0716438	2.12984e-05	1.01984e-05	4.47466e-05	
64	0.0992868	0.0982834	0.00100141	1.96879e-06	0.435628	0.431225	0.00439377	8.63821e-06	1.96807e-06	8.63505e-06	
65	0.108228	0.10412	0.00409515	1.26879e-05	0.474861	0.456837	0.0179677	5.56691e-05	1.26873e-05	5.56665e-05	
66	0.107613	0.102448	0.00516513	0	0.472163	0.449501	0.0226624	0	0	0	
67	0.155238	0.139406	0.015807	2.4931e-05	0.681119	0.611654	0.0693546	0.000109386	3.06785e-05	0.000134604	
68	0.110258	0.0810668	0.0291742	1.70724e-05	0.483765	0.355686	0.128004	7.49065e-05	3.41468e-05	0.000149821	
69	0.115898	0.115463	0.00043534	0	0.508513	0.506603	0.00191008	0	0	0	
70	0.0774952	0.0774952	0	0	0.340015	0.340015	0	0	0	0	
71	0.0627367	0.0448484	0.0178883	0	0.275262	0.196775	0.0784862	0	0	0	
72	0.147547	0.131411	0.0161363	3.14879e-07	0.647376	0.576575	0.0707993	1.38155e-06	7.31473e-07	3.20939e-06	
73	0.0705699	0.0605507	0.0100191	0	0.30963	0.265671	0.0439596	0	0	0	
74	0.144625	0.10757	0.0370274	2.73606e-05	0.634553	0.471973	0.16246	0.000120046	2.80787e-05	0.000123197	
75	0.174388	0.144938	0.0292454	0.000205105	0.765143	0.635927	0.128316	0.000899917	0.000223732	0.00098164	
76	0.151424	0.142355	0.00900736	6.2362e-05	0.664387	0.624593	0.0395204	0.000273618	6.27532e-05	0.000275334	
77	0.0902668	0.0902668	0	0	0.396052	0.396052	0	0	0	0	
78	0.111422	0.0994356	0.0118666	0.00011969	0.488872	0.436281	0.0520658	0.000525151	0.000132204	0.000580058	
79	0.151632	0.138019	0.0134467	0.000166934	0.665299	0.605568	0.0589984	0.000732436	0.000166933	0.000732433	
80	0.137077	0.126047	0.0110267	2.47772e-06	0.601435	0.553044	0.0483805	1.08711e-05	2.73566e-06	1.20029e-05	
81	0.110514	0.106969	0.00354468	0	0.48489	0.469337	0.0155525	0	0	0	
82	0.209076	0.162248	0.0464358	0.000392045	0.917336	0.711875	0.20374	0.00172012	0.000416622	0.00182795	
83	0.159715	0.12604	0.0336345	4.07208e-05	0.700765	0.553012	0.147574	0.000178665	4.38619e-05	0.000192447	
84	0.100607	0.0968351	0.0037721	0	0.441421	0.424871	0.0165503	0	0	0	
85	0.112971	0.101789	0.0111816	0	0.495669	0.446609	0.0490602	0	0	0	
86	0.170403	0.147197	0.0230583	0.000147814	0.747658	0.645839	0.10117	0.000648546	0.000150824	0.000661753	
