Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.174862	0.165151	0.00970332	7.52576e-06	0.779943	0.736629	0.04328	3.35674e-05	7.63272e-06	3.40444e-05	
2	0.0928987	0.0831359	0.00970523	5.75625e-05	0.414359	0.370813	0.0432885	0.000256748	7.34747e-05	0.000327721	
3	0.093883	0.081445	0.0124203	1.76954e-05	0.418749	0.363271	0.0553989	7.89277e-05	2.64428e-05	0.000117943	
4	0.0571749	0.0571749	0	0	0.255019	0.255019	0	0	0	0	
5	0.11137	0.105798	0.00557209	2.25222e-07	0.496748	0.471894	0.0248534	1.00456e-06	2.00922e-07	8.96182e-07	
6	0.0948155	0.0891126	0.00566538	3.751e-05	0.422908	0.397471	0.0252694	0.000167307	4.19955e-05	0.000187314	
7	0.0874562	0.0858283	0.00162791	0	0.390083	0.382822	0.00726105	0	0	0	
8	0.119978	0.102569	0.0174086	5.05502e-07	0.535145	0.457494	0.0776482	2.2547e-06	5.59038e-07	2.49349e-06	
9	0.087378	0.0862557	0.00112009	2.2305e-06	0.389734	0.384729	0.00499599	9.94878e-06	2.19855e-06	9.80627e-06	
10	0.0593088	0.0590916	0.000217259	0	0.264537	0.263568	0.00096905	0	0	0	
11	0.0844099	0.0788732	0.00553669	0	0.376496	0.3518	0.0246954	0	0	0	
12	0.0959503	0.0941933	0.00175626	7.74522e-07	0.42797	0.420133	0.00783353	3.45462e-06	2.7756e-06	1.23801e-05	
13	0.102767	0.102767	0	0	0.458377	0.458377	0	0	0	0	
14	0.0835807	0.0832302	0.000350566	0	0.372797	0.371234	0.00156364	0	0	0	
15	0.096706	0.0925285	0.00417748	0	0.431341	0.412708	0.0186329	0	0	0	
16	0.073133	0.073133	0	0	0.326197	0.326197	0	0	0	0	
17	0.0865405	0.0843196	0.00221928	1.67785e-06	0.385999	0.376093	0.00989875	7.48379e-06	1.64591e-06	7.34134e-06	
18	0.0731473	0.0720059	0.00114138	0	0.326261	0.32117	0.00509097	0	0	0	
19	0.0879482	0.0841331	0.00380262	1.25271e-05	0.392278	0.375261	0.0169609	5.58753e-05	1.29622e-05	5.78157e-05	
20	0.0590027	0.0590027	0	0	0.263171	0.263171	0	0	0	0	
21	0.0847536	0.0815864	0.00316443	2.81192e-06	0.378029	0.363902	0.0141144	1.25421e-05	2.78006e-06	1.23999e-05	
22	0.0901809	0.0873952	0.00278119	4.46722e-06	0.402236	0.389811	0.012405	1.99253e-05	5.24515e-06	2.33951e-05	
23	0.0987426	0.0947737	0.00396502	3.92994e-06	0.440424	0.422722	0.0176853	1.75288e-05	4.2778e-06	1.90804e-05	
24	0.0658312	0.0649617	0.000869459	0	0.293629	0.289751	0.00387807	0	0	0	
25	0.121279	0.115303	0.00597122	4.64153e-06	0.540946	0.514291	0.0266336	2.07027e-05	5.12322e-06	2.28512e-05	
26	0.0857405	0.0841161	0.00162437	0	0.382431	0.375185	0.00724525	0	0	0	
27	0.0791893	0.0760843	0.00310498	0	0.35321	0.339361	0.0138492	0	0	0	
28	0.0619918	0.0619918	0	0	0.276504	0.276504	0	0	0	0	
29	0.104033	0.101075	0.00295836	0	0.464025	0.450829	0.0131952	0	0	0	
30	0.164408	0.148552	0.0157976	5.83048e-05	0.733314	0.662592	0.0704629	0.000260059	6.16237e-05	0.000274862	
31	0.140899	0.138145	0.00275097	3.50752e-06	0.628459	0.616173	0.0122702	1.56447e-05	3.47571e-06	1.55028e-05	
32	0.144699	0.138607	0.00608691	4.91977e-06	0.645408	0.618236	0.0271496	2.19438e-05	5.37944e-06	2.3994e-05	
33	0.0777764	0.0764986	0.00127746	4.00444e-07	0.346908	0.341209	0.00569792	1.78611e-06	1.73464e-06	7.73708e-06	
34	0.101046	0.0969663	0.00407997	0	0.4507	0.432502	0.018198	0	0	0	
35	0.0637116	0.0608467	0.002862	2.90364e-06	0.284175	0.271396	0.0127654	1.29512e-05	2.89122e-06	1.28958e-05	
36	0.0813894	0.0810037	0.000385675	0	0.363023	0.361303	0.00172024	0	0	0	
37	0.178636	0.0948021	0.0834337	0.000400566	0.796777	0.422848	0.372142	0.00178665	0.00607201	0.0270832	
38	0.0800305	0.0782662	0.00176429	0	0.356962	0.349093	0.00786935	0	0	0	
39	0.0898403	0.0837411	0.00607184	2.74354e-05	0.400717	0.373513	0.0270824	0.000122371	2.84972e-05	0.000127107	
40	0.104024	0.10076	0.00326332	7.54759e-07	0.463982	0.449424	0.0145555	3.36647e-06	7.91576e-07	3.53069e-06	
41	0.0984482	0.0957446	0.00270354	0	0.439111	0.427053	0.0120587	0	0	0	
42	0.074886	0.0737957	0.00109024	0	0.334016	0.329153	0.00486283	0	0	0	
43	0.061804	0.0552257	0.00657795	3.65536e-07	0.275666	0.246325	0.0293398	1.63041e-06	2.00077e-06	8.9241e-06	
44	0.0650214	0.0644778	0.000543561	0	0.290017	0.287592	0.00242446	0	0	0	
45	0.0574141	0.0520399	0.00537422	0	0.256086	0.232115	0.0239708	0	0	0	
46	0.0923683	0.084962	0.00738973	1.66103e-05	0.411993	0.378958	0.0329606	7.40875e-05	2.38311e-05	0.000106294	
47	0.135906	0.134589	0.0013178	0	0.60619	0.600312	0.00587785	0	0	0	
48	0.107616	0.0848662	0.022612	0.000138016	0.480004	0.378531	0.100857	0.000615601	0.000169859	0.000757629	
49	0.166137	0.158065	0.00806537	6.74292e-06	0.741029	0.705025	0.0359742	3.00756e-05	6.71078e-06	2.99323e-05	
50	0.100052	0.0950875	0.00495648	8.35149e-06	0.446266	0.424122	0.0221075	3.72504e-05	9.10101e-06	4.05935e-05	
51	0.0845096	0.0845096	0	0	0.376941	0.376941	0	0	0	0	
52	0.079752	0.0760935	0.00365522	3.26965e-06	0.35572	0.339402	0.0163035	1.45837e-05	4.37274e-06	1.95038e-05	
53	0.0978771	0.0947894	0.00308769	0	0.436564	0.422792	0.0137721	0	0	0	
54	0.0924443	0.0905883	0.00185442	1.59783e-06	0.412332	0.404053	0.00827137	7.12685e-06	1.5709e-06	7.00674e-06	
55	0.0998123	0.0925942	0.00720484	1.33393e-05	0.445196	0.413	0.0321359	5.94979e-05	1.46956e-05	6.55472e-05	
56	0.119028	0.111848	0.00718003	1.3274e-07	0.530905	0.498879	0.0320253	5.92067e-07	2.26847e-06	1.01181e-05	
57	0.101424	0.1006	0.000823426	0	0.452385	0.448712	0.00367275	0	0	0	
58	0.1213	0.0911915	0.0300546	5.4669e-05	0.541041	0.406744	0.134053	0.000243842	0.000105548	0.000470779	
59	0.183587	0.111894	0.0716202	7.21166e-05	0.818859	0.499087	0.31945	0.000321664	8.97267e-05	0.000400211	
60	0.0751756	0.0735026	0.00167299	0	0.335308	0.327845	0.00746209	0	0	0	
61	0.0879504	0.0870213	0.000929117	0	0.392288	0.388143	0.00414417	0	0	0	
62	0.101284	0.0932947	0.00797409	1.57593e-05	0.451762	0.416125	0.035567	7.02919e-05	2.08701e-05	9.30878e-05	
63	0.124675	0.0937787	0.0307504	0.000146061	0.556092	0.418284	0.137157	0.000651483	0.000198025	0.00088326	
64	0.0982895	0.0966801	0.00160897	4.1574e-07	0.438403	0.431225	0.00717654	1.85433e-06	3.83803e-07	1.71188e-06	
65	0.109045	0.102422	0.00661249	1.04157e-05	0.486378	0.456837	0.0294939	4.64576e-05	1.04537e-05	4.6627e-05	
66	0.113283	0.100777	0.0124966	8.80979e-06	0.505279	0.449501	0.0557392	3.92945e-05	8.92346e-06	3.98015e-05	
67	0.180386	0.137132	0.0432312	2.28292e-05	0.804582	0.611654	0.192825	0.000101825	3.85879e-05	0.000172114	
68	0.0956364	0.0797444	0.0158913	6.36343e-07	0.42657	0.355686	0.0708808	2.8383e-06	1.92594e-06	8.59033e-06	
69	0.11739	0.113579	0.00379927	1.15312e-05	0.5236	0.506603	0.016946	5.14333e-05	1.72532e-05	7.69552e-05	
70	0.0781579	0.076231	0.00191714	9.78024e-06	0.34861	0.340015	0.00855111	4.36231e-05	9.84054e-06	4.3892e-05	
71	0.0617696	0.0441168	0.0176527	0	0.275512	0.196775	0.078737	0	0	0	
72	0.180057	0.129267	0.0506619	0.00012802	0.803115	0.576575	0.225968	0.000571012	0.000180483	0.000805017	
73	0.0795472	0.059563	0.0199842	0	0.354807	0.265671	0.0891361	0	0	0	
74	0.124827	0.105815	0.0188859	0.000125296	0.556769	0.471973	0.0842377	0.000558864	0.000152849	0.000681758	
75	0.182553	0.142574	0.0395651	0.000413981	0.814247	0.635927	0.176473	0.00184649	0.000566708	0.0025277	
76	0.151728	0.140032	0.0115775	0.000117623	0.676757	0.624593	0.0516395	0.000524638	0.00012409	0.000553486	
77	0.0887943	0.0887943	0	0	0.396052	0.396052	0	0	0	0	
78	0.14144	0.0978136	0.0435733	5.31425e-05	0.630869	0.436281	0.194351	0.000237033	6.65043e-05	0.000296631	
79	0.157774	0.135767	0.0218513	0.000155307	0.703725	0.605568	0.0974641	0.000692723	0.000276318	0.00123247	
80	0.135816	0.123991	0.0118173	7.15604e-06	0.605785	0.553044	0.0527092	3.19183e-05	1.02065e-05	4.55245e-05	
81	0.108582	0.105224	0.00335729	0	0.484312	0.469337	0.0149746	0	0	0	
82	0.251836	0.159601	0.0908546	0.00138025	1.12327	0.711875	0.405241	0.00615638	0.00182175	0.00812562	
83	0.154031	0.123984	0.0299633	8.36811e-05	0.687032	0.553012	0.133646	0.000373245	9.72231e-05	0.000433647	
