Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.173889	0.166936	0.00695271	1.25379e-07	0.767309	0.736629	0.0306797	5.53253e-07	6.97115e-08	3.07611e-07	
2	0.0910612	0.0840347	0.00702657	0	0.401819	0.370813	0.0310056	0	0	0	
3	0.0979841	0.0823254	0.01563	2.8668e-05	0.432367	0.363271	0.0689697	0.000126501	5.60459e-05	0.000247309	
4	0.057793	0.057793	0	0	0.255019	0.255019	0	0	0	0	
5	0.107025	0.106941	8.36015e-05	0	0.472263	0.471894	0.000368902	0	0	0	
6	0.0904402	0.0900759	0.00036423	0	0.399079	0.397471	0.00160721	0	0	0	
7	0.087185	0.0867561	0.000428946	0	0.384715	0.382822	0.00189278	0	0	0	
8	0.123336	0.103678	0.0196579	0	0.544237	0.457494	0.086743	0	0	0	
9	0.0878692	0.0871881	0.000680528	5.67636e-07	0.387734	0.384729	0.00300291	2.50477e-06	5.11897e-07	2.25881e-06	
10	0.0603925	0.0597304	0.000662167	0	0.26649	0.263568	0.00292189	0	0	0	
11	0.0860424	0.0797258	0.00631662	0	0.379673	0.3518	0.0278729	0	0	0	
12	0.0955612	0.0952116	0.000349551	8.54146e-08	0.421676	0.420133	0.00154243	3.76902e-07	2.96805e-08	1.30969e-07	
13	0.103878	0.103878	0	0	0.458377	0.458377	0	0	0	0	
14	0.0841299	0.0841299	0	0	0.371234	0.371234	0	0	0	0	
15	0.094322	0.0935288	0.000793177	0	0.416208	0.412708	0.0035	0	0	0	
16	0.0739236	0.0739236	0	0	0.326197	0.326197	0	0	0	0	
17	0.0866522	0.0852311	0.00142111	0	0.382364	0.376093	0.00627087	0	0	0	
18	0.0731943	0.0727843	0.000409917	0	0.322979	0.32117	0.00180881	0	0	0	
19	0.0867031	0.0850426	0.0016583	2.22754e-06	0.382588	0.375261	0.00731749	9.8293e-06	2.17182e-06	9.58346e-06	
20	0.0596406	0.0596406	0	0	0.263171	0.263171	0	0	0	0	
21	0.0841143	0.0824683	0.00164599	0	0.371165	0.363902	0.00726317	0	0	0	
22	0.0894061	0.08834	0.00106614	0	0.394516	0.389811	0.00470448	0	0	0	
23	0.0974442	0.0957982	0.00164599	0	0.429985	0.422722	0.00726317	0	0	0	
24	0.065664	0.065664	0	0	0.289751	0.289751	0	0	0	0	
25	0.122514	0.11655	0.00595959	4.80671e-06	0.54061	0.514291	0.0262974	2.12102e-05	4.75113e-06	2.0965e-05	
26	0.0860916	0.0850254	0.00106614	0	0.37989	0.375185	0.00470448	0	0	0	
27	0.0785732	0.0769068	0.00166286	3.60823e-06	0.346714	0.339361	0.00733762	1.59218e-05	3.55256e-06	1.56761e-05	
28	0.062662	0.062662	0	0	0.276504	0.276504	0	0	0	0	
29	0.102395	0.102168	0.00022751	0	0.451833	0.450829	0.00100391	0	0	0	
30	0.169783	0.150158	0.0195983	2.67072e-05	0.74919	0.662592	0.0864803	0.000117849	2.87892e-05	0.000127036	
31	0.139866	0.139638	0.00022751	0	0.617177	0.616173	0.00100391	0	0	0	
32	0.14593	0.140106	0.00582434	0	0.643937	0.618236	0.0257006	0	0	0	
33	0.077697	0.0773255	0.00037145	0	0.342848	0.341209	0.00163907	0	0	0	
34	0.102198	0.0980146	0.00418384	0	0.450963	0.432502	0.0184617	0	0	0	
35	0.0624706	0.0615045	0.000966128	0	0.275659	0.271396	0.00426316	0	0	0	
36	0.0818794	0.0818794	0	0	0.361303	0.361303	0	0	0	0	
37	0.180818	0.0958269	0.0819718	0.00301963	0.797884	0.422848	0.361711	0.0133245	0.00753447	0.0332468	
38	0.0794548	0.0791122	0.00034245	1.15559e-07	0.350604	0.349093	0.0015111	5.09919e-07	5.98231e-08	2.63977e-07	
39	0.0890516	0.0846463	0.0044053	0	0.392952	0.373513	0.0194389	0	0	0	
40	0.101849	0.101849	0	0	0.449424	0.449424	0	0	0	0	
41	0.097303	0.0967797	0.000523355	0	0.429362	0.427053	0.00230937	0	0	0	
42	0.0747537	0.0745935	0.000160224	0	0.32986	0.329153	0.000707012	0	0	0	
43	0.058612	0.0558227	0.00276872	2.06096e-05	0.258633	0.246325	0.0122173	9.09428e-05	2.0554e-05	9.06973e-05	
44	0.065387	0.0651749	0.000212127	0	0.288528	0.287592	0.000936041	0	0	0	
45	0.0539108	0.0526025	0.00130831	0	0.237888	0.232115	0.00577311	0	0	0	
46	0.0922931	0.0858805	0.00641264	0	0.407255	0.378958	0.0282966	0	0	0	
47	0.136267	0.136044	0.000223146	0	0.601296	0.600312	0.000984664	0	0	0	
48	0.0993025	0.0857836	0.0134855	3.34032e-05	0.438185	0.378531	0.0595066	0.000147396	3.54054e-05	0.000156231	
49	0.166187	0.159774	0.00641264	0	0.733321	0.705025	0.0282966	0	0	0	
50	0.0962602	0.0961155	0.000144752	0	0.42476	0.424122	0.000638737	0	0	0	
51	0.0854232	0.0854232	0	0	0.376941	0.376941	0	0	0	0	
52	0.0769161	0.0769161	0	0	0.339402	0.339402	0	0	0	0	
53	0.0958141	0.0958141	0	0	0.422792	0.422792	0	0	0	0	
54	0.0915676	0.0915676	0	0	0.404053	0.404053	0	0	0	0	
55	0.0983485	0.0935952	0.00475335	0	0.433975	0.413	0.0209747	0	0	0	
56	0.117936	0.113057	0.00487972	0	0.520411	0.498879	0.0215323	0	0	0	
57	0.101688	0.101688	0	0	0.448712	0.448712	0	0	0	0	
58	0.120925	0.0921773	0.0286622	8.58798e-05	0.533599	0.406744	0.126475	0.000378955	9.01332e-05	0.000397724	
59	0.183805	0.113104	0.0706907	1.05151e-05	0.811065	0.499087	0.311931	4.63993e-05	1.08534e-05	4.78923e-05	
60	0.0742972	0.0742972	0	0	0.327845	0.327845	0	0	0	0	
61	0.0883313	0.087962	0.00036934	0	0.389773	0.388143	0.00162976	0	0	0	
62	0.0990566	0.0943032	0.00475335	0	0.4371	0.416125	0.0209747	0	0	0	
63	0.115476	0.0947925	0.0206777	5.81911e-06	0.509553	0.418284	0.0912433	2.56775e-05	9.56626e-06	4.22123e-05	
64	0.0985202	0.0977253	0.000793532	1.47834e-06	0.434733	0.431225	0.00350156	6.52338e-06	1.42261e-06	6.27749e-06	
65	0.104775	0.103529	0.0012458	0	0.462335	0.456837	0.00549726	0	0	0	
66	0.107596	0.101867	0.00572994	0	0.474785	0.449501	0.0252841	0	0	0	
67	0.15584	0.138614	0.0171632	6.28548e-05	0.687667	0.611654	0.0757349	0.000277355	6.64768e-05	0.000293337	
68	0.089952	0.0806064	0.00934527	3.34469e-07	0.396924	0.355686	0.0412372	1.47589e-06	2.78671e-07	1.22967e-06	
69	0.115797	0.114807	0.000990133	0	0.510972	0.506603	0.00436909	0	0	0	
70	0.0770551	0.0770551	0	0	0.340015	0.340015	0	0	0	0	
71	0.0574374	0.0445938	0.0128436	0	0.25345	0.196775	0.0566742	0	0	0	
72	0.15726	0.130664	0.0265829	1.22432e-05	0.69393	0.576575	0.1173	5.40249e-05	2.08338e-05	9.1932e-05	
73	0.0731605	0.0602069	0.0129535	0	0.32283	0.265671	0.0571594	0	0	0	
74	0.117635	0.106959	0.0106757	6.12611e-07	0.519083	0.471973	0.0471079	2.70322e-06	5.56873e-07	2.45727e-06	
75	0.168839	0.144115	0.0244512	0.000273247	0.745027	0.635927	0.107894	0.00120574	0.000314372	0.00138721	
76	0.144454	0.141546	0.00290536	2.70058e-06	0.637424	0.624593	0.0128202	1.19166e-05	2.64492e-06	1.1671e-05	
77	0.0897542	0.0897542	0	0	0.396052	0.396052	0	0	0	0	
78	0.109116	0.098871	0.0102451	0	0.481489	0.436281	0.0452082	0	0	0	
79	0.150262	0.137235	0.0128885	0.000139144	0.663054	0.605568	0.0568723	0.000613993	0.000140475	0.000619868	
80	0.136235	0.125332	0.0108801	2.30866e-05	0.601156	0.553044	0.0480102	0.000101872	4.34937e-05	0.000191921	
81	0.109598	0.106362	0.00323646	0	0.483618	0.469337	0.0142813	0	0	0	
82	0.195991	0.161326	0.0342807	0.000384126	0.864838	0.711875	0.151268	0.001695	0.000387316	0.00170908	
83	0.156784	0.125325	0.0313913	6.82364e-05	0.691832	0.553012	0.138518	0.000301102	7.60807e-05	0.000335715	
84	0.0980589	0.0962853	0.00177365	0	0.432697	0.424871	0.00782646	0	0	0	
85	0.106606	0.101211	0.00539481	0	0.470414	0.446609	0.0238053	0	0	0	
86	0.167457	0.146361	0.0208117	0.000284344	0.738928	0.645839	0.0918344	0.0012547	0.000286471	0.00126409	
87	0.0804446	0.0776866	0.00275805	0	0.354972	0.342802	0.0121702	0	0	0	
88	0.0818664	0.0817138	0.000152592	0	0.361246	0.360573	0.000673333	0	0	0	
89	0.077398	0.0770343	0.000363736	0	0.341528	0.339923	0.00160503	0	0	0	
90	0.102903	0.0989036	0.00399202	8.13316e-06	0.454076	0.436425	0.0176153	3.58886e-05	8.07746e-06	3.56428e-05	
91	0.10248	0.10248	0	0	0.452207	0.452207	0	0	0	0	
92	0.0850564	0.0839513	0.00110507	0	0.375322	0.370446	0.0048763	0	0	0	
93	0.0926861	0.0903688	0.00231728	0	0.408989	0.398764	0.0102253	0	0	0	
94	0.0884693	0.0858625	0.00260678	0	0.390382	0.378879	0.0115027	0	0	0	
95	0.149509	0.131645	0.0178163	4.77358e-05	0.659729	0.580902	0.0786168	0.00021064	8.78725e-05	0.000387748	
96	0.182659	0.159775	0.0227049	0.000179481	0.80601	0.70503	0.100188	0.000791985	0.000179475	0.00079196	
97	0.109654	0.0948338	0.0148208	0	0.483865	0.418466	0.065399	0	0	0	
98	0.104289	0.0897346	0.0145543	0	0.460188	0.395965	0.0642229	0	0	0	
99	0.101299	0.100608	0.000691287	0	0.446996	0.443946	0.00305039	0	0	0	
100	0.0926259	0.0924964	0.000129492	0	0.408723	0.408152	0.000571403	0	0	0	
101	0.145425	0.145115	0.000309992	0	0.641707	0.640339	0.00136788	0	0	0	
102	0.150916	0.107868	0.0430447	3.62327e-06	0.665938	0.475982	0.18994	1.59881e-05	3.58934e-06	1.58384e-05	
103	0.0785304	0.0737358	0.0047946	0	0.346525	0.325368	0.0211568	0	0	0	
104	0.110652	0.0837738	0.0268367	4.18956e-05	0.488268	0.369662	0.11842	0.00018487	0.00013274	0.000585735	
105	0.0950059	0.0867076	0.00824426	5.40721e-05	0.419226	0.382608	0.0363788	0.0002386	7.58382e-05	0.000334645	
106	0.135793	0.112164	0.0236293	0	0.599206	0.494938	0.104267	0	0	0	
