Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.172307	0.165408	0.00689877	1.67374e-07	0.767353	0.736629	0.0307229	7.45386e-07	1.04027e-07	4.63274e-07	
2	0.0905806	0.0832655	0.00729623	1.89591e-05	0.403391	0.370813	0.0324929	8.44324e-05	1.88958e-05	8.41508e-05	
3	0.0997298	0.0815719	0.0181297	2.82197e-05	0.444136	0.363271	0.0807389	0.000125673	6.36822e-05	0.000283601	
4	0.057264	0.057264	0	0	0.255019	0.255019	0	0	0	0	
5	0.111061	0.105963	0.00509664	2.16016e-06	0.494601	0.471894	0.0226973	9.62004e-06	2.51603e-06	1.12049e-05	
6	0.0905165	0.0892515	0.00126502	0	0.403105	0.397471	0.00563363	0	0	0	
7	0.0870249	0.085962	0.00106287	0	0.387556	0.382822	0.0047334	0	0	0	
8	0.123275	0.102729	0.0205458	0	0.548993	0.457494	0.0914987	0	0	0	
9	0.0870665	0.0863901	0.000675896	5.71935e-07	0.387741	0.384729	0.00301003	2.54705e-06	5.08517e-07	2.26462e-06	
10	0.0598414	0.0591837	0.000657782	0	0.266497	0.263568	0.00292936	0	0	0	
11	0.0852665	0.0789961	0.00627042	0	0.379725	0.3518	0.0279246	0	0	0	
12	0.0949357	0.0943401	0.00059463	9.81363e-07	0.422785	0.420133	0.00264812	4.37039e-06	9.17953e-07	4.088e-06	
13	0.102927	0.102927	0	0	0.458377	0.458377	0	0	0	0	
14	0.0833599	0.0833599	0	0	0.371234	0.371234	0	0	0	0	
15	0.0949259	0.0926727	0.00225129	1.94602e-06	0.422742	0.412708	0.0100259	8.66641e-06	1.88253e-06	8.38366e-06	
16	0.073247	0.073247	0	0	0.326197	0.326197	0	0	0	0	
17	0.0864425	0.084451	0.00199149	0	0.384962	0.376093	0.0088689	0	0	0	
18	0.0730205	0.0721181	0.000899549	2.84281e-06	0.325188	0.32117	0.00400604	1.26601e-05	2.77939e-06	1.23777e-05	
19	0.0874411	0.0842642	0.00317527	1.70301e-06	0.389409	0.375261	0.0141407	7.58421e-06	1.63965e-06	7.302e-06	
20	0.0590947	0.0590947	0	0	0.263171	0.263171	0	0	0	0	
21	0.08374	0.0817135	0.00202522	1.33282e-06	0.372927	0.363902	0.0090191	5.9356e-06	1.50024e-06	6.68115e-06	
22	0.0890134	0.0875314	0.00148195	0	0.396411	0.389811	0.00659971	0	0	0	
23	0.0978069	0.0949214	0.00287751	8.07485e-06	0.435572	0.422722	0.0128147	3.59604e-05	8.12184e-06	3.61697e-05	
24	0.0660055	0.065063	0.000942574	0	0.293948	0.289751	0.00419765	0	0	0	
25	0.122349	0.115483	0.0068573	8.8273e-06	0.544869	0.514291	0.0305382	3.93114e-05	8.79982e-06	3.9189e-05	
26	0.0859809	0.0842472	0.00173081	2.96609e-06	0.382906	0.375185	0.00770801	1.32091e-05	3.22339e-06	1.4355e-05	
27	0.0789067	0.0762029	0.00269375	1.01663e-05	0.351402	0.339361	0.0119963	4.52747e-05	1.0565e-05	4.70503e-05	
28	0.0620884	0.0620884	0	0	0.276504	0.276504	0	0	0	0	
29	0.104021	0.101232	0.00278891	0	0.46325	0.450829	0.0124201	0	0	0	
30	0.169091	0.148783	0.0202736	3.41391e-05	0.75303	0.662592	0.0902864	0.000152034	3.41087e-05	0.000151899	
31	0.140525	0.13836	0.00216464	0	0.625813	0.616173	0.00964002	0	0	0	
32	0.145369	0.138823	0.0065452	4.68123e-07	0.647386	0.618236	0.0291483	2.08473e-06	4.43049e-07	1.97307e-06	
33	0.0787336	0.0766178	0.00211577	0	0.350631	0.341209	0.00942237	0	0	0	
34	0.102741	0.0971174	0.00561438	9.92933e-06	0.457549	0.432502	0.025003	4.42191e-05	1.06872e-05	4.75946e-05	
35	0.065733	0.0609416	0.00478023	1.12318e-05	0.292734	0.271396	0.0212882	5.00196e-05	1.12972e-05	5.03111e-05	
36	0.08113	0.08113	0	0	0.361303	0.361303	0	0	0	0	
37	0.179318	0.0949498	0.0813593	0.00300953	0.798576	0.422848	0.362325	0.0134026	0.00748303	0.0333248	
38	0.0804927	0.0783881	0.00210445	1.36579e-07	0.358465	0.349093	0.00937196	6.08239e-07	1.36869e-07	6.09534e-07	
39	0.0903213	0.0838716	0.00641683	3.29468e-05	0.402236	0.373513	0.0285766	0.000146725	3.78959e-05	0.000168765	
40	0.102111	0.100917	0.00119287	1.42312e-06	0.454742	0.449424	0.00531232	6.33772e-06	1.36605e-06	6.08356e-06	
41	0.0987586	0.0958939	0.00285396	1.07995e-05	0.43981	0.427053	0.0127098	4.80946e-05	1.07362e-05	4.78126e-05	
42	0.0750556	0.0739107	0.00114491	0	0.334252	0.329153	0.00509873	0	0	0	
43	0.0582694	0.0553118	0.00293952	1.81898e-05	0.259496	0.246325	0.0130908	8.10065e-05	1.81265e-05	8.07246e-05	
44	0.0648669	0.0645783	0.000288588	0	0.288877	0.287592	0.00128519	0	0	0	
45	0.0538327	0.052121	0.00170644	5.24898e-06	0.239738	0.232115	0.00759948	2.33757e-05	7.77841e-06	3.46403e-05	
46	0.0937801	0.0850944	0.00868565	0	0.417639	0.378958	0.0386806	0	0	0	
47	0.135423	0.134798	0.0006245	0	0.603093	0.600312	0.00278114	0	0	0	
48	0.0994522	0.0849985	0.0144444	9.3095e-06	0.442899	0.378531	0.0643269	4.14588e-05	1.50402e-05	6.69801e-05	
49	0.166663	0.158311	0.00835189	0	0.742219	0.705025	0.0371942	0	0	0	
50	0.0986938	0.0952357	0.00345356	4.56274e-06	0.439522	0.424122	0.01538	2.03196e-05	5.39362e-06	2.40199e-05	
51	0.0846413	0.0846413	0	0	0.376941	0.376941	0	0	0	0	
52	0.0775645	0.0762121	0.00135235	0	0.345425	0.339402	0.00602254	0	0	0	
53	0.0960165	0.0949371	0.00107795	1.43913e-06	0.427599	0.422792	0.00480055	6.40903e-06	1.42796e-06	6.35929e-06	
54	0.0923361	0.0907295	0.00160091	5.7744e-06	0.411208	0.404053	0.00712949	2.57156e-05	5.71412e-06	2.54472e-05	
55	0.0993391	0.0927385	0.00657384	2.68766e-05	0.442396	0.413	0.0292758	0.000119692	3.06224e-05	0.000136373	
56	0.119003	0.112022	0.00698131	0	0.529969	0.498879	0.0310905	0	0	0	
57	0.101465	0.100757	0.000707925	0	0.451865	0.448712	0.00315266	0	0	0	
58	0.119854	0.0913336	0.0284342	8.65225e-05	0.533758	0.406744	0.126629	0.000385318	9.07312e-05	0.000404061	
59	0.182277	0.112069	0.0701978	1.04311e-05	0.811752	0.499087	0.312618	4.64541e-05	1.07541e-05	4.78923e-05	
60	0.0754815	0.0736171	0.00186425	1.66409e-07	0.336148	0.327845	0.00830224	7.41084e-07	2.22271e-07	9.89863e-07	
61	0.0881757	0.0871569	0.00101881	0	0.392681	0.388143	0.00453718	0	0	0	
62	0.1012	0.0934401	0.00774912	1.12857e-05	0.450685	0.416125	0.0345098	5.02599e-05	1.3166e-05	5.86333e-05	
63	0.123816	0.0939249	0.0297526	0.000139336	0.551404	0.418284	0.132499	0.000620519	0.000177611	0.000790975	
64	0.0980355	0.0968308	0.00120466	0	0.43659	0.431225	0.00536485	0	0	0	
65	0.107378	0.102582	0.00479619	0	0.478197	0.456837	0.0213593	0	0	0	
66	0.110694	0.100934	0.00976016	0	0.492967	0.449501	0.0434658	0	0	0	
67	0.164461	0.137345	0.0270876	2.83334e-05	0.732412	0.611654	0.120631	0.00012618	4.33502e-05	0.000193055	
