Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.17486	0.165149	0.00970321	7.52567e-06	0.779943	0.736629	0.04328	3.35673e-05	7.63263e-06	3.40444e-05	
2	0.0928976	0.083135	0.00970512	5.75618e-05	0.414359	0.370813	0.0432885	0.000256748	7.34738e-05	0.000327721	
3	0.0938819	0.081444	0.0124202	1.76952e-05	0.418749	0.363271	0.0553989	7.89277e-05	2.64425e-05	0.000117943	
4	0.0571742	0.0571742	0	0	0.255019	0.255019	0	0	0	0	
5	0.111369	0.105796	0.00557203	2.25218e-07	0.496748	0.471894	0.0248534	1.00455e-06	2.0092e-07	8.96182e-07	
6	0.0948144	0.0891116	0.00566532	3.75096e-05	0.422908	0.397471	0.0252694	0.000167307	4.1995e-05	0.000187314	
7	0.0874552	0.0858273	0.00162789	0	0.390083	0.382822	0.00726105	0	0	0	
8	0.119977	0.102568	0.0174084	5.05494e-07	0.535145	0.457494	0.0776482	2.25469e-06	5.59032e-07	2.49349e-06	
9	0.087377	0.0862547	0.00112008	2.23047e-06	0.389734	0.384729	0.00499599	9.94877e-06	2.19852e-06	9.80627e-06	
10	0.0593082	0.0590909	0.000217257	0	0.264537	0.263568	0.00096905	0	0	0	
11	0.0844089	0.0788723	0.00553663	0	0.376496	0.3518	0.0246954	0	0	0	
12	0.0959492	0.0941922	0.00175624	7.74511e-07	0.42797	0.420133	0.00783353	3.45461e-06	2.77557e-06	1.23801e-05	
13	0.102766	0.102766	0	0	0.458377	0.458377	0	0	0	0	
14	0.0835798	0.0832292	0.000350562	0	0.372797	0.371234	0.00156364	0	0	0	
15	0.0967049	0.0925275	0.00417743	0	0.431341	0.412708	0.0186329	0	0	0	
16	0.0731322	0.0731322	0	0	0.326197	0.326197	0	0	0	0	
17	0.0865395	0.0843186	0.00221926	1.67783e-06	0.385999	0.376093	0.00989875	7.48378e-06	1.6459e-06	7.34134e-06	
18	0.0731465	0.0720051	0.00114137	0	0.326261	0.32117	0.00509097	0	0	0	
19	0.0879472	0.0841321	0.00380257	1.2527e-05	0.392278	0.375261	0.0169609	5.58753e-05	1.2962e-05	5.78157e-05	
20	0.0590021	0.0590021	0	0	0.263171	0.263171	0	0	0	0	
