Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.172974	0.164975	0.00799976	1.24752e-07	0.77235	0.736629	0.0357197	5.57032e-07	1.11972e-07	4.99969e-07	
2	0.0918198	0.0830471	0.0087361	3.66029e-05	0.409984	0.370813	0.0390075	0.000163435	3.65787e-05	0.000163327	
3	0.0925514	0.081358	0.0111919	1.52128e-06	0.413251	0.363271	0.0499731	6.79267e-06	3.17718e-06	1.41864e-05	
4	0.0571138	0.0571138	0	0	0.255019	0.255019	0	0	0	0	
5	0.114522	0.105685	0.00883617	1.38403e-06	0.511355	0.471894	0.0394543	6.17986e-06	2.63166e-06	1.17506e-05	
6	0.0910443	0.0890174	0.00201763	9.20975e-06	0.406521	0.397471	0.00900896	4.11224e-05	9.23257e-06	4.12243e-05	
7	0.0863753	0.0857366	0.000638658	0	0.385674	0.382822	0.00285167	0	0	0	
8	0.121114	0.10246	0.0186539	0	0.540786	0.457494	0.0832917	0	0	0	
9	0.0883697	0.0861636	0.00220605	6.8521e-08	0.394579	0.384729	0.00985027	3.05953e-07	1.70879e-07	7.62994e-07	
10	0.060154	0.0590285	0.00112247	3.09216e-06	0.268593	0.263568	0.00501196	1.38068e-05	3.17222e-06	1.41643e-05	
11	0.0843648	0.0787889	0.00557586	0	0.376697	0.3518	0.0248967	0	0	0	
12	0.0971987	0.0940927	0.00309842	7.59552e-06	0.434002	0.420133	0.0138347	3.39147e-05	8.13261e-06	3.63129e-05	
13	0.102657	0.102657	0	0	0.458377	0.458377	0	0	0	0	
14	0.0833992	0.0831413	0.000257895	0	0.372385	0.371234	0.00115152	0	0	0	
15	0.0942172	0.0924297	0.00178466	2.82344e-06	0.420689	0.412708	0.00796869	1.26069e-05	2.79922e-06	1.24988e-05	
16	0.0730549	0.0730549	0	0	0.326197	0.326197	0	0	0	0	
17	0.0866063	0.0842295	0.00237677	0	0.386705	0.376093	0.0106125	0	0	0	
18	0.0732288	0.071929	0.00129423	5.53312e-06	0.326973	0.32117	0.0057789	2.47059e-05	5.50905e-06	2.45984e-05	
19	0.0867014	0.0840433	0.00265813	0	0.38713	0.375261	0.0118688	0	0	0	
20	0.0589397	0.0589397	0	0	0.263171	0.263171	0	0	0	0	
21	0.0834344	0.0814992	0.00193132	3.86831e-06	0.372543	0.363902	0.00862356	1.72724e-05	5.61484e-06	2.50708e-05	
22	0.0893457	0.0873019	0.00204275	1.04782e-06	0.398937	0.389811	0.00912109	4.67864e-06	1.02359e-06	4.57044e-06	
23	0.0987239	0.0946724	0.0040228	2.86832e-05	0.440812	0.422722	0.0179622	0.000128073	2.94484e-05	0.00013149	
24	0.0677164	0.0648923	0.00282405	0	0.30236	0.289751	0.0126097	0	0	0	
25	0.123957	0.11518	0.00867482	0.00010208	0.553481	0.514291	0.0387339	0.0004558	0.000102285	0.000456713	
26	0.0856247	0.0840263	0.00159846	0	0.382323	0.375185	0.00713729	0	0	0	
27	0.0833952	0.076003	0.00727851	0.000113678	0.372368	0.339361	0.0324992	0.000507586	0.000123261	0.000550376	
28	0.0661531	0.0619256	0.00422751	0	0.29538	0.276504	0.0188762	0	0	0	
29	0.107351	0.100967	0.00638294	6.81722e-07	0.479333	0.450829	0.0285004	3.04395e-06	1.26784e-06	5.66104e-06	
30	0.168412	0.148393	0.0199196	9.95425e-05	0.751979	0.662592	0.0889433	0.000444467	0.000105795	0.000472387	
31	0.143866	0.137997	0.00586778	1.35501e-06	0.64238	0.616173	0.0262002	6.05027e-06	1.3307e-06	5.94171e-06	
32	0.144486	0.138459	0.00602667	4.92989e-07	0.645148	0.618236	0.0269097	2.20124e-06	4.69969e-07	2.09845e-06	
33	0.0785677	0.0764169	0.00214771	3.17071e-06	0.350812	0.341209	0.00958977	1.41575e-05	4.14006e-06	1.84857e-05	
34	0.107243	0.0968628	0.010377	3.3916e-06	0.478851	0.432502	0.0463346	1.51438e-05	5.16178e-06	2.30478e-05	
35	0.0742674	0.0607818	0.0134049	8.06844e-05	0.331611	0.271396	0.0598544	0.000360264	8.51443e-05	0.000380178	
36	0.0831453	0.0809172	0.00222809	0	0.371252	0.361303	0.00994867	0	0	0	
37	0.168747	0.0947008	0.0740465	0	0.753474	0.422848	0.330625	0	0	0	
38	0.0807373	0.0781826	0.00255471	6.54664e-08	0.3605	0.349093	0.011407	2.92314e-07	1.12312e-07	5.01486e-07	
39	0.0892878	0.0836516	0.00563017	6.02192e-06	0.398679	0.373513	0.0251392	2.68884e-05	6.40919e-06	2.86176e-05	
40	0.102786	0.100652	0.00213261	1.17455e-06	0.458951	0.449424	0.00952233	5.24451e-06	1.18017e-06	5.2696e-06	
41	0.0994852	0.0956424	0.00384283	0	0.444211	0.427053	0.0171586	0	0	0	
42	0.0764964	0.0737169	0.00277944	0	0.341564	0.329153	0.0124104	0	0	0	
43	0.0600199	0.0551667	0.00485322	0	0.267995	0.246325	0.0216701	0	0	0	
44	0.0647029	0.064409	0.000293927	0	0.288905	0.287592	0.00131241	0	0	0	
45	0.0571625	0.0519843	0.00517811	0	0.255236	0.232115	0.0231208	0	0	0	
46	0.0925283	0.0848712	0.00764052	1.65472e-05	0.413148	0.378958	0.0341156	7.3885e-05	1.91883e-05	8.56777e-05	
47	0.135476	0.134445	0.00103141	0	0.604917	0.600312	0.00460539	0	0	0	
48	0.108655	0.0847756	0.0238796	5.06804e-08	0.485156	0.378531	0.106624	2.26293e-07	8.72559e-08	3.89606e-07	
49	0.164492	0.157896	0.00659379	1.44431e-06	0.734473	0.705025	0.0294419	6.449e-06	2.67546e-06	1.19461e-05	
50	0.106988	0.094986	0.0119958	6.52656e-06	0.477713	0.424122	0.0535627	2.91417e-05	9.19736e-06	4.10671e-05	
51	0.0854936	0.0844194	0.00107426	0	0.381737	0.376941	0.00479671	0	0	0	
52	0.0796936	0.0760122	0.00368133	0	0.355839	0.339402	0.0164375	0	0	0	
53	0.0986486	0.0946882	0.00394972	1.07266e-05	0.440476	0.422792	0.0176359	4.78953e-05	1.30377e-05	5.82147e-05	
54	0.0961189	0.0904915	0.00562199	5.42841e-06	0.42918	0.404053	0.0251027	2.42384e-05	8.14432e-06	3.63652e-05	
55	0.102568	0.0924953	0.0100575	1.52606e-05	0.457976	0.413	0.0449077	6.81404e-05	1.77807e-05	7.93926e-05	
56	0.117258	0.111728	0.00552971	0	0.52357	0.498879	0.0246907	0	0	0	
57	0.101856	0.100493	0.00136277	4.48277e-07	0.454799	0.448712	0.00608494	2.0016e-06	4.24001e-07	1.8932e-06	
58	0.119829	0.0910941	0.0286765	5.8659e-05	0.535049	0.406744	0.128043	0.000261918	0.000105041	0.00046902	
59	0.173655	0.111775	0.0618298	4.99146e-05	0.775387	0.499087	0.276076	0.000222873	5.08374e-05	0.000226994	
60	0.0766957	0.0734241	0.00327163	0	0.342454	0.327845	0.0146081	0	0	0	
61	0.0874305	0.0869283	0.000502185	0	0.390386	0.388143	0.0022423	0	0	0	
62	0.10484	0.0931951	0.0116088	3.61521e-05	0.468121	0.416125	0.0518345	0.000161422	4.06282e-05	0.000181409	
63	0.12659	0.0936786	0.0328938	1.8534e-05	0.565241	0.418284	0.146874	8.27563e-05	2.92774e-05	0.000130726	
64	0.09829	0.0965769	0.0017099	3.23514e-06	0.438874	0.431225	0.00763489	1.44452e-05	3.21092e-06	1.43371e-05	
65	0.11315	0.102313	0.010726	0.000111272	0.505227	0.456837	0.0478927	0.000496843	0.000117546	0.000524858	
66	0.114922	0.100669	0.0142527	8.35878e-08	0.513141	0.449501	0.0636399	3.73227e-07	1.59377e-07	7.11635e-07	
67	0.159965	0.136985	0.022943	3.70706e-05	0.714263	0.611654	0.102443	0.000165524	7.4123e-05	0.000330966	
68	0.106339	0.0796592	0.026673	7.05123e-06	0.474815	0.355686	0.119097	3.14844e-05	7.51241e-06	3.35436e-05	
69	0.117769	0.113458	0.00430474	6.43514e-06	0.525853	0.506603	0.0192211	2.87335e-05	7.99406e-06	3.56943e-05	
70	0.0793748	0.0761496	0.00322474	4.36869e-07	0.354416	0.340015	0.0143987	1.95066e-06	1.06128e-06	4.73875e-06	
71	0.0661088	0.0440697	0.0220373	1.76219e-06	0.295182	0.196775	0.0983988	7.86836e-06	2.43328e-05	0.000108648	
72	0.166859	0.129129	0.0376063	0.000123807	0.745044	0.576575	0.167916	0.000552813	0.000190632	0.000851193	
73	0.0761979	0.0594994	0.0166985	0	0.340231	0.265671	0.0745605	0	0	0	
74	0.139389	0.105702	0.0334494	0.000237014	0.622386	0.471973	0.149354	0.00105829	0.00028328	0.00126487	
75	0.178955	0.142421	0.0361463	0.000387564	0.799054	0.635927	0.161397	0.00173051	0.000506747	0.00226267	
76	0.162058	0.139883	0.0218966	0.000278316	0.723606	0.624593	0.0977705	0.00124271	0.000316665	0.00141394	
77	0.0886995	0.0886995	0	0	0.396052	0.396052	0	0	0	0	
78	0.139742	0.0977091	0.0416272	0.000406103	0.623964	0.436281	0.185869	0.00181329	0.000435712	0.0019455	
79	0.154653	0.135622	0.018949	8.20202e-05	0.690544	0.605568	0.0846095	0.000366228	0.000148285	0.000662109	
80	0.136558	0.123859	0.0126832	1.6229e-05	0.609748	0.553044	0.0566321	7.24643e-05	1.73511e-05	7.74745e-05	
81	0.108465	0.105112	0.00335288	0	0.484308	0.469337	0.0149709	0	0	0	
82	0.25096	0.159431	0.0895855	0.00194433	1.12056	0.711875	0.400008	0.00868164	0.00266929	0.0119186	
83	0.15952	0.123852	0.0356176	5.05507e-05	0.712274	0.553012	0.159036	0.000225714	8.33867e-05	0.00037233	
84	0.112769	0.0951538	0.0176152	1.83083e-07	0.503526	0.424871	0.078654	8.17485e-07	3.88782e-07	1.73595e-06	
85	0.139264	0.100022	0.0392422	0	0.621829	0.446609	0.17522	0	0	0	
86	0.165441	0.144641	0.0208001	0	0.738714	0.645839	0.0928747	0	0	0	
87	0.0804337	0.0767736	0.00366001	0	0.359144	0.342802	0.0163423	0	0	0	
88	0.0836078	0.0807536	0.00285335	8.87123e-07	0.373317	0.360573	0.0127405	3.96109e-06	8.62954e-07	3.85317e-06	
89	0.0780301	0.076129	0.00189141	9.68818e-06	0.348412	0.339923	0.00844535	4.32587e-05	9.66398e-06	4.31506e-05	
90	0.108463	0.0977414	0.0107114	1.03908e-05	0.484299	0.436425	0.0478276	4.6396e-05	1.36696e-05	6.10364e-05	
91	0.106326	0.101275	0.00505013	7.10234e-08	0.474756	0.452207	0.0225493	3.17126e-07	9.46128e-08	4.22455e-07	
