1.0	1.0	0.388551859099804
1.0	2.0	0.00805609915199
1.0	9.0	0.000130463144162
1.0	10.0	0.000293542074364
1.0	11.0	0.021754729288976
1.0	12.0	0.00071754729289
1.0	14.0	3.261578604e-05
1.0	18.0	0.000130463144162
1.0	22.0	0.000130463144162
2.0	2.0	0.613095238095238
2.0	10.0	0.005952380952381
2.0	11.0	0.008928571428571
3.0	3.0	0.8125
3.0	262.0	0.008928571428571
3.0	283.0	0.011904761904762
3.0	303.0	0.008928571428571
3.0	319.0	0.008928571428571
3.0	332.0	0.056547619047619
3.0	341.0	0.00297619047619
3.0	348.0	0.00297619047619
4.0	4.0	0.976190476190476
5.0	5.0	0.750661375661376
5.0	72.0	0.000661375661376
5.0	82.0	0.018518518518519
5.0	90.0	0.001322751322751
5.0	96.0	0.002645502645503
5.0	107.0	0.014550264550265
5.0	126.0	0.000661375661376
5.0	131.0	0.000661375661376
5.0	133.0	0.000661375661376
5.0	137.0	0.001984126984127
6.0	6.0	0.726190476190476
6.0	7.0	0.005952380952381
6.0	15.0	0.001984126984127
7.0	6.0	0.002380952380952
7.0	7.0	0.645238095238095
7.0	15.0	0.014285714285714
8.0	8.0	0.67687074829932
8.0	30.0	0.105442176870748
8.0	34.0	0.028061224489796
8.0	42.0	0.001700680272109
8.0	44.0	0.000850340136054
9.0	9.0	0.64047619047619
9.0	18.0	0.004761904761905
10.0	9.0	0.011904761904762
10.0	10.0	0.833333333333333
10.0	12.0	0.011904761904762
10.0	22.0	0.011904761904762
11.0	11.0	0.952380952380952
11.0	12.0	0.003968253968254
12.0	12.0	0.845238095238095
12.0	18.0	0.001322751322751
13.0	13.0	0.986394557823129
14.0	14.0	0.75297619047619
15.0	6.0	0.001488095238095
15.0	7.0	0.001488095238095
15.0	15.0	0.81547619047619
16.0	16.0	0.672619047619048
17.0	6.0	0.007142857142857
17.0	17.0	0.371428571428571
17.0	19.0	0.004761904761905
18.0	18.0	0.69047619047619
18.0	51.0	0.005952380952381
19.0	17.0	0.038095238095238
19.0	19.0	0.65952380952381
20.0	20.0	0.523809523809524
21.0	21.0	0.949404761904762
22.0	22.0	0.916666666666667
23.0	18.0	0.001322751322751
23.0	21.0	0.022486772486772
23.0	23.0	0.89021164021164
24.0	21.0	0.011904761904762
24.0	24.0	0.80952380952381
24.0	25.0	0.023809523809524
25.0	25.0	0.869047619047619
25.0	32.0	0.048809523809524
26.0	22.0	0.00952380952381
26.0	26.0	0.923809523809524
27.0	27.0	0.746031746031746
27.0	30.0	0.01984126984127
27.0	41.0	0.007936507936508
27.0	43.0	0.003968253968254
27.0	45.0	0.007936507936508
27.0	46.0	0.007936507936508
28.0	28.0	0.773809523809524
29.0	22.0	0.002747252747253
29.0	26.0	0.000915750915751
29.0	29.0	0.508241758241758
29.0	31.0	0.006410256410256
30.0	8.0	0.022604875283447
30.0	27.0	0.000354308390023
30.0	30.0	0.772675736961451
30.0	34.0	0.0343679138322
30.0	35.0	0.000212585034014
30.0	36.0	0.000212585034014
30.0	41.0	0.000212585034014
30.0	42.0	0.002196712018141
30.0	43.0	0.000141723356009
30.0	44.0	0.002621882086168
30.0	60.0	0.000708616780045
30.0	65.0	0.000354308390023
31.0	22.0	0.000952380952381
31.0	26.0	0.00047619047619
31.0	29.0	0.012738095238095
31.0	31.0	0.915833333333333
32.0	25.0	0.007936507936508
32.0	32.0	0.983776844070962
33.0	19.0	0.007936507936508
33.0	33.0	0.928571428571429
34.0	8.0	0.007142857142857
34.0	30.0	0.01547619047619
34.0	34.0	0.852380952380952
34.0	42.0	0.001190476190476
34.0	60.0	0.001190476190476
35.0	35.0	0.55952380952381
35.0	65.0	0.011904761904762
35.0	68.0	0.035714285714286
35.0	74.0	0.023809523809524
36.0	35.0	0.005952380952381
36.0	36.0	0.946428571428571
37.0	37.0	0.324074074074074
37.0	58.0	0.16005291005291
37.0	59.0	0.421957671957672
37.0	165.0	0.001322751322751
38.0	38.0	0.476190476190476
38.0	173.0	0.011904761904762
39.0	39.0	0.752380952380952
39.0	180.0	0.00952380952381
39.0	188.0	0.007142857142857
40.0	23.0	0.001831501831502
40.0	25.0	0.000915750915751
40.0	40.0	0.864468864468865
40.0	53.0	0.000915750915751
40.0	62.0	0.000915750915751
40.0	63.0	0.000915750915751
41.0	27.0	0.013095238095238
41.0	30.0	0.001190476190476
41.0	41.0	0.751190476190476
41.0	43.0	0.002380952380952
41.0	45.0	0.003571428571429
41.0	46.0	0.002380952380952
41.0	49.0	0.003571428571429
42.0	42.0	0.904761904761905
42.0	65.0	0.005952380952381
43.0	27.0	0.023809523809524
43.0	43.0	0.833333333333333
44.0	34.0	0.011904761904762
44.0	44.0	0.845238095238095
45.0	27.0	0.011904761904762
45.0	43.0	0.011904761904762
45.0	45.0	0.880952380952381
46.0	27.0	0.014285714285714
46.0	41.0	0.004761904761905
46.0	45.0	0.002380952380952
46.0	46.0	0.719047619047619
46.0	49.0	0.033333333333333
47.0	6.0	0.000717154331612
47.0	17.0	0.001147446930579
47.0	19.0	0.016064257028112
47.0	33.0	0.003012048192771
47.0	47.0	0.78657487091222
48.0	48.0	0.819047619047619
48.0	71.0	0.007142857142857
48.0	73.0	0.002380952380952
48.0	79.0	0.00952380952381
49.0	27.0	0.003132832080201
49.0	41.0	0.003893662728249
49.0	43.0	0.000492302184032
49.0	45.0	0.000760830648049
49.0	46.0	0.012218045112782
49.0	49.0	0.910177228786251
50.0	25.0	0.005291005291005
50.0	50.0	0.763227513227513
50.0	54.0	0.006613756613757
50.0	62.0	0.001322751322751
50.0	72.0	0.001322751322751
50.0	122.0	0.001322751322751
51.0	51.0	0.885714285714286
52.0	50.0	0.007936507936508
52.0	52.0	0.527777777777778
52.0	55.0	0.003968253968254
52.0	62.0	0.003968253968254
52.0	116.0	0.003968253968254
53.0	21.0	0.001322751322751
53.0	23.0	0.002645502645503
53.0	25.0	0.003968253968254
53.0	40.0	0.006613756613757
53.0	53.0	0.73015873015873
53.0	55.0	0.005291005291005
53.0	57.0	0.002645502645503
53.0	82.0	0.001322751322751
53.0	83.0	0.001322751322751
54.0	54.0	0.914965986394558
54.0	55.0	0.005102040816327
54.0	62.0	0.001700680272109
55.0	55.0	0.816964285714286
55.0	62.0	0.019345238095238
55.0	72.0	0.008928571428571
55.0	82.0	0.007440476190476
56.0	5.0	0.000952380952381
56.0	56.0	0.878571428571429
56.0	72.0	0.00047619047619
56.0	75.0	0.001428571428571
56.0	79.0	0.00047619047619
56.0	82.0	0.008095238095238
56.0	90.0	0.017142857142857
56.0	99.0	0.000952380952381
56.0	107.0	0.002380952380952
57.0	40.0	0.000915750915751
57.0	55.0	0.000915750915751
57.0	57.0	0.871794871794872
57.0	82.0	0.001831501831502
58.0	37.0	0.090136054421769
58.0	58.0	0.799319727891156
58.0	59.0	0.039115646258503
58.0	164.0	0.005102040816327
58.0	165.0	0.008503401360544
59.0	37.0	0.048571428571429
59.0	58.0	0.009047619047619
59.0	59.0	0.620476190476191
60.0	35.0	0.011904761904762
60.0	60.0	0.851190476190476
61.0	61.0	0.922619047619048
61.0	63.0	0.001984126984127
61.0	72.0	0.001984126984127
62.0	40.0	0.001488095238095
62.0	55.0	0.013392857142857
62.0	62.0	0.828869047619048
62.0	72.0	0.005952380952381
62.0	82.0	0.007440476190476
63.0	63.0	0.697089947089947
63.0	64.0	0.002645502645503
63.0	67.0	0.068783068783069
63.0	72.0	0.056878306878307
63.0	75.0	0.015873015873016
63.0	79.0	0.001322751322751
63.0	82.0	0.017195767195767
63.0	83.0	0.001322751322751
63.0	96.0	0.009259259259259
63.0	107.0	0.001322751322751
64.0	61.0	0.001190476190476
64.0	63.0	0.004761904761905
64.0	64.0	0.845238095238095
64.0	72.0	0.001190476190476
65.0	35.0	0.003401360544218
65.0	36.0	0.00765306122449
65.0	60.0	0.002551020408163
65.0	65.0	0.630102040816326
65.0	68.0	0.002551020408163
65.0	69.0	0.000850340136054
65.0	70.0	0.001700680272109
65.0	74.0	0.018707482993197
65.0	105.0	0.000850340136054
66.0	55.0	0.000915750915751
66.0	57.0	0.001831501831502
66.0	63.0	0.000915750915751
66.0	66.0	0.806776556776557
66.0	67.0	0.004578754578755
66.0	72.0	0.004578754578755
66.0	78.0	0.023809523809524
66.0	82.0	0.028388278388278
66.0	96.0	0.002747252747253
66.0	107.0	0.003663003663004
66.0	122.0	0.000915750915751
67.0	63.0	0.007268170426065
67.0	67.0	0.85952380952381
67.0	72.0	0.01077694235589
67.0	75.0	0.009649122807018
67.0	79.0	0.004511278195489
67.0	82.0	0.007268170426065
67.0	83.0	0.000375939849624
67.0	96.0	0.002380952380952
67.0	106.0	0.000125313283208
67.0	107.0	0.00062656641604
67.0	122.0	0.000125313283208
68.0	35.0	0.003968253968254
68.0	36.0	0.003968253968254
68.0	60.0	0.003968253968254
68.0	65.0	0.003968253968254
68.0	68.0	0.563492063492063
68.0	69.0	0.003968253968254
68.0	70.0	0.003968253968254
68.0	74.0	0.186507936507937
68.0	88.0	0.003968253968254
69.0	69.0	0.555114638447972
69.0	74.0	0.000440917107584
69.0	88.0	0.001322751322751
69.0	89.0	0.004409171075838
69.0	91.0	0.000881834215168
69.0	92.0	0.006613756613757
69.0	97.0	0.000440917107584
69.0	103.0	0.000440917107584
69.0	105.0	0.000440917107584
70.0	65.0	0.003968253968254
70.0	69.0	0.007936507936508
70.0	70.0	0.797619047619048
71.0	48.0	0.202380952380952
71.0	71.0	0.369047619047619
71.0	73.0	0.047619047619048
71.0	79.0	0.011904761904762
71.0	80.0	0.011904761904762
72.0	55.0	0.000186011904762
72.0	57.0	0.000186011904762
72.0	62.0	0.000186011904762
72.0	63.0	0.005394345238095
72.0	64.0	0.000372023809524
72.0	67.0	0.049107142857143
72.0	72.0	0.836495535714286
72.0	75.0	0.019345238095238
72.0	79.0	0.001860119047619
72.0	82.0	0.016741071428571
72.0	83.0	0.000744047619048
72.0	96.0	0.010974702380952
72.0	106.0	0.000558035714286
72.0	107.0	0.002790178571429
72.0	122.0	0.000372023809524
72.0	126.0	0.000186011904762
72.0	173.0	0.000372023809524
73.0	48.0	0.142857142857143
73.0	71.0	0.047619047619048
73.0	73.0	0.44047619047619
73.0	79.0	0.047619047619048
73.0	80.0	0.011904761904762
74.0	35.0	0.001322751322751
74.0	36.0	0.003306878306878
74.0	60.0	0.000661375661376
74.0	65.0	0.006613756613757
74.0	68.0	0.013888888888889
74.0	70.0	0.000661375661376
74.0	74.0	0.732142857142857
74.0	76.0	0.001322751322751
74.0	92.0	0.000661375661376
75.0	63.0	0.000283446712018
75.0	67.0	0.012377173091459
75.0	72.0	0.001417233560091
75.0	75.0	0.94047619047619
75.0	79.0	0.017006802721088
75.0	80.0	0.007275132275132
75.0	82.0	0.007747543461829
75.0	83.0	0.001606198034769
75.0	96.0	0.001606198034769
75.0	106.0	0.000188964474679
75.0	107.0	0.000850340136054
76.0	35.0	0.001179751179751
76.0	36.0	0.00032175032175
76.0	60.0	0.000429000429
76.0	65.0	0.002681252681253
76.0	68.0	0.0002145002145
76.0	69.0	0.001394251394251
76.0	70.0	0.004933504933505
76.0	74.0	0.0002145002145
76.0	76.0	0.621407121407121
76.0	87.0	0.006006006006006
76.0	88.0	0.002788502788503
76.0	91.0	0.013728013728014
76.0	92.0	0.000536250536251
76.0	93.0	0.002037752037752
76.0	94.0	0.0002145002145
76.0	100.0	0.004826254826255
76.0	105.0	0.00010725010725
76.0	111.0	0.002574002574003
76.0	112.0	0.001072501072501
77.0	77.0	0.976190476190476
77.0	171.0	0.001984126984127
77.0	179.0	0.001984126984127
78.0	5.0	0.001082251082251
78.0	54.0	0.001082251082251
78.0	55.0	0.008658008658009
78.0	62.0	0.001082251082251
78.0	63.0	0.018398268398268
78.0	66.0	0.025974025974026
78.0	67.0	0.069264069264069
78.0	72.0	0.061688311688312
78.0	75.0	0.028138528138528
78.0	78.0	0.155844155844156
78.0	79.0	0.002164502164502
78.0	82.0	0.136363636363636
78.0	83.0	0.004329004329004
78.0	96.0	0.031385281385281
78.0	106.0	0.002164502164502
78.0	107.0	0.037878787878788
78.0	116.0	0.001082251082251
78.0	122.0	0.005411255411255
78.0	126.0	0.002164502164502
78.0	137.0	0.003246753246753
78.0	159.0	0.002164502164502
79.0	48.0	0.004012841091493
79.0	67.0	0.016185125735688
79.0	71.0	0.000267522739433
79.0	72.0	0.000668806848582
79.0	73.0	0.006420545746388
79.0	75.0	0.011102193686463
79.0	79.0	0.913456393793472
79.0	80.0	0.002808988764045
79.0	82.0	0.000401284109149
80.0	67.0	0.000248015873016
80.0	75.0	0.029761904761905
80.0	79.0	0.005208333333333
80.0	80.0	0.939484126984127
80.0	82.0	0.001984126984127
80.0	86.0	0.013144841269841
80.0	95.0	0.000992063492063
80.0	96.0	0.000992063492063
81.0	81.0	0.969887955182073
81.0	82.0	0.004901960784314
81.0	83.0	0.011204481792717
82.0	67.0	0.000124007936508
82.0	72.0	0.00020667989418
82.0	75.0	0.005704365079365
82.0	78.0	4.1335978836e-05
82.0	80.0	0.000124007936508
82.0	81.0	8.2671957672e-05
82.0	82.0	0.887896825396825
82.0	83.0	0.06547619047619
82.0	95.0	0.000124007936508
82.0	96.0	0.009961970899471
82.0	102.0	4.1335978836e-05
82.0	106.0	8.2671957672e-05
82.0	107.0	0.006737764550265
82.0	118.0	0.000124007936508
82.0	122.0	0.000496031746032
82.0	126.0	4.1335978836e-05
82.0	129.0	4.1335978836e-05
82.0	137.0	0.000248015873016
82.0	138.0	4.1335978836e-05
82.0	159.0	0.000124007936508
82.0	161.0	8.2671957672e-05
82.0	171.0	4.1335978836e-05
82.0	173.0	0.000248015873016
82.0	179.0	4.1335978836e-05
83.0	75.0	0.013144841269841
83.0	81.0	0.006200396825397
83.0	82.0	0.082589285714286
83.0	83.0	0.872519841269841
83.0	96.0	0.001984126984127
84.0	5.0	0.005291005291005
84.0	63.0	0.003968253968254
84.0	67.0	0.018518518518519
84.0	72.0	0.021164021164021
84.0	75.0	0.018518518518519
84.0	82.0	0.112433862433862
84.0	83.0	0.01984126984127
84.0	84.0	0.44047619047619
84.0	90.0	0.005291005291005
84.0	96.0	0.011904761904762
84.0	99.0	0.005291005291005
84.0	102.0	0.002645502645503
84.0	107.0	0.03042328042328
84.0	108.0	0.001322751322751
84.0	116.0	0.001322751322751
84.0	122.0	0.010582010582011
84.0	124.0	0.001322751322751
84.0	137.0	0.002645502645503
